lon,lat,vs30,vs30measured
172.26,-43.427,760.0,1
172.269,-43.427,760.0,1
172.278,-43.427,760.0,1
172.287,-43.427,760.0,1
172.296,-43.427,760.0,1
172.305,-43.427,760.0,1
172.314,-43.427,760.0,1
172.323,-43.427,760.0,1
172.332,-43.427,760.0,1
172.341,-43.427,760.0,1
172.35,-43.427,760.0,1
172.359,-43.427,760.0,1
172.368,-43.427,760.0,1
172.377,-43.427,760.0,1
172.386,-43.427,760.0,1
172.395,-43.427,760.0,1
172.404,-43.427,760.0,1
172.413,-43.427,760.0,1
172.422,-43.427,760.0,1
172.431,-43.427,760.0,1
172.44,-43.427,760.0,1
172.449,-43.427,760.0,1
172.458,-43.427,760.0,1
172.467,-43.427,760.0,1
172.476,-43.427,760.0,1
172.485,-43.427,760.0,1
172.494,-43.427,760.0,1
172.503,-43.427,760.0,1
172.512,-43.427,760.0,1
172.521,-43.427,760.0,1
172.53,-43.427,760.0,1
172.539,-43.427,760.0,1
172.548,-43.427,760.0,1
172.557,-43.427,760.0,1
172.566,-43.427,760.0,1
172.575,-43.427,760.0,1
172.584,-43.427,760.0,1
172.593,-43.427,760.0,1
172.602,-43.427,760.0,1
172.611,-43.427,760.0,1
172.62,-43.427,760.0,1
172.629,-43.427,760.0,1
172.638,-43.427,760.0,1
172.647,-43.427,760.0,1
172.656,-43.427,760.0,1
172.665,-43.427,760.0,1
172.674,-43.427,760.0,1
172.683,-43.427,760.0,1
172.692,-43.427,760.0,1
172.701,-43.427,760.0,1
172.71,-43.427,760.0,1
172.719,-43.427,760.0,1
172.728,-43.427,760.0,1
172.737,-43.427,760.0,1
172.746,-43.427,760.0,1
172.755,-43.427,760.0,1
172.764,-43.427,760.0,1
172.773,-43.427,760.0,1
172.782,-43.427,760.0,1
172.791,-43.427,760.0,1
172.8,-43.427,760.0,1
172.809,-43.427,760.0,1
172.818,-43.427,760.0,1
172.827,-43.427,760.0,1
172.836,-43.427,760.0,1
172.845,-43.427,760.0,1
172.854,-43.427,760.0,1
172.863,-43.427,760.0,1
172.872,-43.427,760.0,1
172.881,-43.427,760.0,1
172.89,-43.427,760.0,1
172.899,-43.427,760.0,1
172.908,-43.427,760.0,1
172.917,-43.427,760.0,1
172.926,-43.427,760.0,1
172.935,-43.427,760.0,1
172.944,-43.427,760.0,1
172.953,-43.427,760.0,1
172.962,-43.427,760.0,1
172.971,-43.427,760.0,1
172.98,-43.427,760.0,1
172.989,-43.427,760.0,1
172.998,-43.427,760.0,1
173.007,-43.427,760.0,1
173.016,-43.427,760.0,1
173.025,-43.427,760.0,1
173.034,-43.427,760.0,1
173.043,-43.427,760.0,1
173.052,-43.427,760.0,1
173.061,-43.427,760.0,1
173.07,-43.427,760.0,1
173.079,-43.427,760.0,1
173.088,-43.427,760.0,1
173.097,-43.427,760.0,1
173.106,-43.427,760.0,1
173.115,-43.427,760.0,1
173.124,-43.427,760.0,1
173.133,-43.427,760.0,1
173.142,-43.427,760.0,1
173.151,-43.427,760.0,1
173.16,-43.427,760.0,1
173.169,-43.427,760.0,1
173.178,-43.427,760.0,1
173.187,-43.427,760.0,1
173.196,-43.427,760.0,1
173.205,-43.427,760.0,1
173.214,-43.427,760.0,1
173.223,-43.427,760.0,1
173.232,-43.427,760.0,1
173.241,-43.427,760.0,1
173.25,-43.427,760.0,1
173.259,-43.427,760.0,1
173.268,-43.427,760.0,1
173.277,-43.427,760.0,1
173.286,-43.427,760.0,1
173.295,-43.427,760.0,1
173.304,-43.427,760.0,1
173.313,-43.427,760.0,1
173.322,-43.427,760.0,1
173.331,-43.427,760.0,1
173.34,-43.427,760.0,1
173.349,-43.427,760.0,1
173.358,-43.427,760.0,1
173.367,-43.427,760.0,1
173.376,-43.427,760.0,1
173.385,-43.427,760.0,1
173.394,-43.427,760.0,1
172.161,-43.418,760.0,1
172.17,-43.418,760.0,1
172.179,-43.418,760.0,1
172.188,-43.418,760.0,1
172.197,-43.418,760.0,1
172.206,-43.418,760.0,1
172.215,-43.418,760.0,1
172.224,-43.418,760.0,1
172.233,-43.418,760.0,1
172.242,-43.418,760.0,1
172.251,-43.418,760.0,1
172.26,-43.418,760.0,1
172.269,-43.418,760.0,1
172.278,-43.418,760.0,1
172.287,-43.418,760.0,1
172.296,-43.418,760.0,1
172.305,-43.418,760.0,1
172.314,-43.418,760.0,1
172.323,-43.418,760.0,1
172.332,-43.418,760.0,1
172.341,-43.418,760.0,1
172.35,-43.418,760.0,1
172.359,-43.418,760.0,1
172.368,-43.418,760.0,1
172.377,-43.418,760.0,1
172.386,-43.418,760.0,1
172.395,-43.418,760.0,1
172.404,-43.418,760.0,1
172.413,-43.418,760.0,1
172.422,-43.418,760.0,1
172.431,-43.418,760.0,1
172.44,-43.418,760.0,1
172.449,-43.418,760.0,1
172.458,-43.418,760.0,1
172.467,-43.418,760.0,1
172.476,-43.418,760.0,1
172.485,-43.418,760.0,1
172.494,-43.418,760.0,1
172.503,-43.418,760.0,1
172.512,-43.418,760.0,1
172.521,-43.418,760.0,1
172.53,-43.418,760.0,1
172.539,-43.418,760.0,1
172.548,-43.418,760.0,1
172.557,-43.418,760.0,1
172.566,-43.418,760.0,1
172.575,-43.418,760.0,1
172.584,-43.418,760.0,1
172.593,-43.418,760.0,1
172.602,-43.418,760.0,1
172.611,-43.418,760.0,1
172.62,-43.418,760.0,1
172.629,-43.418,760.0,1
172.638,-43.418,760.0,1
172.647,-43.418,760.0,1
172.656,-43.418,760.0,1
172.665,-43.418,760.0,1
172.674,-43.418,760.0,1
172.683,-43.418,760.0,1
172.692,-43.418,760.0,1
172.701,-43.418,760.0,1
172.71,-43.418,760.0,1
172.719,-43.418,760.0,1
172.728,-43.418,760.0,1
172.737,-43.418,760.0,1
172.746,-43.418,760.0,1
172.755,-43.418,760.0,1
172.764,-43.418,760.0,1
172.773,-43.418,760.0,1
172.782,-43.418,760.0,1
172.791,-43.418,760.0,1
172.8,-43.418,760.0,1
172.809,-43.418,760.0,1
172.818,-43.418,760.0,1
172.827,-43.418,760.0,1
172.836,-43.418,760.0,1
172.845,-43.418,760.0,1
172.854,-43.418,760.0,1
172.863,-43.418,760.0,1
172.872,-43.418,760.0,1
172.881,-43.418,760.0,1
172.89,-43.418,760.0,1
172.899,-43.418,760.0,1
172.908,-43.418,760.0,1
172.917,-43.418,760.0,1
172.926,-43.418,760.0,1
172.935,-43.418,760.0,1
172.944,-43.418,760.0,1
172.953,-43.418,760.0,1
172.962,-43.418,760.0,1
172.971,-43.418,760.0,1
172.98,-43.418,760.0,1
172.989,-43.418,760.0,1
172.998,-43.418,760.0,1
173.007,-43.418,760.0,1
173.016,-43.418,760.0,1
173.025,-43.418,760.0,1
173.034,-43.418,760.0,1
173.043,-43.418,760.0,1
173.052,-43.418,760.0,1
173.061,-43.418,760.0,1
173.07,-43.418,760.0,1
173.079,-43.418,760.0,1
173.088,-43.418,760.0,1
173.097,-43.418,760.0,1
173.106,-43.418,760.0,1
173.115,-43.418,760.0,1
173.124,-43.418,760.0,1
173.133,-43.418,760.0,1
173.142,-43.418,760.0,1
173.151,-43.418,760.0,1
173.16,-43.418,760.0,1
173.169,-43.418,760.0,1
173.178,-43.418,760.0,1
173.187,-43.418,760.0,1
173.196,-43.418,760.0,1
173.205,-43.418,760.0,1
173.214,-43.418,760.0,1
173.223,-43.418,760.0,1
173.232,-43.418,760.0,1
173.241,-43.418,760.0,1
173.25,-43.418,760.0,1
173.259,-43.418,760.0,1
173.268,-43.418,760.0,1
173.277,-43.418,760.0,1
173.286,-43.418,760.0,1
173.295,-43.418,760.0,1
173.304,-43.418,760.0,1
173.313,-43.418,760.0,1
173.322,-43.418,760.0,1
173.331,-43.418,760.0,1
173.34,-43.418,760.0,1
173.349,-43.418,760.0,1
173.358,-43.418,760.0,1
173.367,-43.418,760.0,1
173.376,-43.418,760.0,1
173.385,-43.418,760.0,1
173.394,-43.418,760.0,1
172.161,-43.409,760.0,1
172.17,-43.409,760.0,1
172.179,-43.409,760.0,1
172.188,-43.409,760.0,1
172.197,-43.409,760.0,1
172.206,-43.409,760.0,1
172.215,-43.409,760.0,1
172.224,-43.409,760.0,1
172.233,-43.409,760.0,1
172.242,-43.409,760.0,1
172.251,-43.409,760.0,1
172.26,-43.409,760.0,1
172.269,-43.409,760.0,1
172.278,-43.409,760.0,1
172.287,-43.409,760.0,1
172.296,-43.409,760.0,1
172.305,-43.409,760.0,1
172.314,-43.409,760.0,1
172.323,-43.409,760.0,1
172.332,-43.409,760.0,1
172.341,-43.409,760.0,1
172.35,-43.409,760.0,1
172.359,-43.409,760.0,1
172.368,-43.409,760.0,1
172.377,-43.409,760.0,1
172.386,-43.409,760.0,1
172.395,-43.409,760.0,1
172.404,-43.409,760.0,1
172.413,-43.409,760.0,1
172.422,-43.409,760.0,1
172.431,-43.409,760.0,1
172.44,-43.409,760.0,1
172.449,-43.409,760.0,1
172.458,-43.409,760.0,1
172.467,-43.409,760.0,1
172.476,-43.409,760.0,1
172.485,-43.409,760.0,1
172.494,-43.409,760.0,1
172.503,-43.409,760.0,1
172.512,-43.409,760.0,1
172.521,-43.409,760.0,1
172.53,-43.409,760.0,1
172.539,-43.409,760.0,1
172.548,-43.409,760.0,1
172.557,-43.409,760.0,1
172.566,-43.409,760.0,1
172.575,-43.409,760.0,1
172.584,-43.409,760.0,1
172.593,-43.409,760.0,1
172.602,-43.409,760.0,1
172.611,-43.409,760.0,1
172.62,-43.409,760.0,1
172.629,-43.409,760.0,1
172.638,-43.409,760.0,1
172.647,-43.409,760.0,1
172.656,-43.409,760.0,1
172.665,-43.409,760.0,1
172.674,-43.409,760.0,1
172.683,-43.409,760.0,1
172.692,-43.409,760.0,1
172.701,-43.409,760.0,1
172.71,-43.409,760.0,1
172.719,-43.409,760.0,1
172.728,-43.409,760.0,1
172.737,-43.409,760.0,1
172.746,-43.409,760.0,1
172.755,-43.409,760.0,1
172.764,-43.409,760.0,1
172.773,-43.409,760.0,1
172.782,-43.409,760.0,1
172.791,-43.409,760.0,1
172.8,-43.409,760.0,1
172.809,-43.409,760.0,1
172.818,-43.409,760.0,1
172.827,-43.409,760.0,1
172.836,-43.409,760.0,1
172.845,-43.409,760.0,1
172.854,-43.409,760.0,1
172.863,-43.409,760.0,1
172.872,-43.409,760.0,1
172.881,-43.409,760.0,1
172.89,-43.409,760.0,1
172.899,-43.409,760.0,1
172.908,-43.409,760.0,1
172.917,-43.409,760.0,1
172.926,-43.409,760.0,1
172.935,-43.409,760.0,1
172.944,-43.409,760.0,1
172.953,-43.409,760.0,1
172.962,-43.409,760.0,1
172.971,-43.409,760.0,1
172.98,-43.409,760.0,1
172.989,-43.409,760.0,1
172.998,-43.409,760.0,1
173.007,-43.409,760.0,1
173.016,-43.409,760.0,1
173.025,-43.409,760.0,1
173.034,-43.409,760.0,1
173.043,-43.409,760.0,1
173.052,-43.409,760.0,1
173.061,-43.409,760.0,1
173.07,-43.409,760.0,1
173.079,-43.409,760.0,1
173.088,-43.409,760.0,1
173.097,-43.409,760.0,1
173.106,-43.409,760.0,1
173.115,-43.409,760.0,1
173.124,-43.409,760.0,1
173.133,-43.409,760.0,1
173.142,-43.409,760.0,1
173.151,-43.409,760.0,1
173.16,-43.409,760.0,1
173.169,-43.409,760.0,1
173.178,-43.409,760.0,1
173.187,-43.409,760.0,1
173.196,-43.409,760.0,1
173.205,-43.409,760.0,1
173.214,-43.409,760.0,1
173.223,-43.409,760.0,1
173.232,-43.409,760.0,1
173.241,-43.409,760.0,1
173.25,-43.409,760.0,1
173.259,-43.409,760.0,1
173.268,-43.409,760.0,1
173.277,-43.409,760.0,1
173.286,-43.409,760.0,1
173.295,-43.409,760.0,1
173.304,-43.409,760.0,1
173.313,-43.409,760.0,1
173.322,-43.409,760.0,1
173.331,-43.409,760.0,1
173.34,-43.409,760.0,1
173.349,-43.409,760.0,1
173.358,-43.409,760.0,1
173.367,-43.409,760.0,1
173.376,-43.409,760.0,1
173.385,-43.409,760.0,1
173.394,-43.409,760.0,1
172.161,-43.4,760.0,1
172.17,-43.4,760.0,1
172.179,-43.4,760.0,1
172.188,-43.4,760.0,1
172.197,-43.4,760.0,1
172.206,-43.4,760.0,1
172.215,-43.4,760.0,1
172.224,-43.4,760.0,1
172.233,-43.4,760.0,1
172.242,-43.4,760.0,1
172.251,-43.4,760.0,1
172.26,-43.4,760.0,1
172.269,-43.4,760.0,1
172.278,-43.4,760.0,1
172.287,-43.4,760.0,1
172.296,-43.4,760.0,1
172.305,-43.4,760.0,1
172.314,-43.4,760.0,1
172.323,-43.4,760.0,1
172.332,-43.4,760.0,1
172.341,-43.4,760.0,1
172.35,-43.4,760.0,1
172.359,-43.4,760.0,1
172.368,-43.4,760.0,1
172.377,-43.4,760.0,1
172.386,-43.4,760.0,1
172.395,-43.4,760.0,1
172.404,-43.4,760.0,1
172.413,-43.4,760.0,1
172.422,-43.4,760.0,1
172.431,-43.4,760.0,1
172.44,-43.4,760.0,1
172.449,-43.4,760.0,1
172.458,-43.4,760.0,1
172.467,-43.4,760.0,1
172.476,-43.4,760.0,1
172.485,-43.4,760.0,1
172.494,-43.4,760.0,1
172.503,-43.4,760.0,1
172.512,-43.4,760.0,1
172.521,-43.4,760.0,1
172.53,-43.4,760.0,1
172.539,-43.4,760.0,1
172.548,-43.4,760.0,1
172.557,-43.4,760.0,1
172.566,-43.4,760.0,1
172.575,-43.4,760.0,1
172.584,-43.4,760.0,1
172.593,-43.4,760.0,1
172.602,-43.4,760.0,1
172.611,-43.4,760.0,1
172.62,-43.4,760.0,1
172.629,-43.4,760.0,1
172.638,-43.4,760.0,1
172.647,-43.4,760.0,1
172.656,-43.4,760.0,1
172.665,-43.4,760.0,1
172.674,-43.4,760.0,1
172.683,-43.4,760.0,1
172.692,-43.4,760.0,1
172.701,-43.4,760.0,1
172.71,-43.4,760.0,1
172.719,-43.4,760.0,1
172.728,-43.4,760.0,1
172.737,-43.4,760.0,1
172.746,-43.4,760.0,1
172.755,-43.4,760.0,1
172.764,-43.4,760.0,1
172.773,-43.4,760.0,1
172.782,-43.4,760.0,1
172.791,-43.4,760.0,1
172.8,-43.4,760.0,1
172.809,-43.4,760.0,1
172.818,-43.4,760.0,1
172.827,-43.4,760.0,1
172.836,-43.4,760.0,1
172.845,-43.4,760.0,1
172.854,-43.4,760.0,1
172.863,-43.4,760.0,1
172.872,-43.4,760.0,1
172.881,-43.4,760.0,1
172.89,-43.4,760.0,1
172.899,-43.4,760.0,1
172.908,-43.4,760.0,1
172.917,-43.4,760.0,1
172.926,-43.4,760.0,1
172.935,-43.4,760.0,1
172.944,-43.4,760.0,1
172.953,-43.4,760.0,1
172.962,-43.4,760.0,1
172.971,-43.4,760.0,1
172.98,-43.4,760.0,1
172.989,-43.4,760.0,1
172.998,-43.4,760.0,1
173.007,-43.4,760.0,1
173.016,-43.4,760.0,1
173.025,-43.4,760.0,1
173.034,-43.4,760.0,1
173.043,-43.4,760.0,1
173.052,-43.4,760.0,1
173.061,-43.4,760.0,1
173.07,-43.4,760.0,1
173.079,-43.4,760.0,1
173.088,-43.4,760.0,1
173.097,-43.4,760.0,1
173.106,-43.4,760.0,1
173.115,-43.4,760.0,1
173.124,-43.4,760.0,1
173.133,-43.4,760.0,1
173.142,-43.4,760.0,1
173.151,-43.4,760.0,1
173.16,-43.4,760.0,1
173.169,-43.4,760.0,1
173.178,-43.4,760.0,1
173.187,-43.4,760.0,1
173.196,-43.4,760.0,1
173.205,-43.4,760.0,1
173.214,-43.4,760.0,1
173.223,-43.4,760.0,1
173.232,-43.4,760.0,1
173.241,-43.4,760.0,1
173.25,-43.4,760.0,1
173.259,-43.4,760.0,1
173.268,-43.4,760.0,1
173.277,-43.4,760.0,1
173.286,-43.4,760.0,1
173.295,-43.4,760.0,1
173.304,-43.4,760.0,1
173.313,-43.4,760.0,1
173.322,-43.4,760.0,1
173.331,-43.4,760.0,1
173.34,-43.4,760.0,1
173.349,-43.4,760.0,1
173.358,-43.4,760.0,1
173.367,-43.4,760.0,1
173.376,-43.4,760.0,1
173.385,-43.4,760.0,1
173.394,-43.4,760.0,1
172.161,-43.391,760.0,1
172.17,-43.391,760.0,1
172.179,-43.391,760.0,1
172.188,-43.391,760.0,1
172.197,-43.391,760.0,1
172.206,-43.391,760.0,1
172.215,-43.391,760.0,1
172.224,-43.391,760.0,1
172.233,-43.391,760.0,1
172.242,-43.391,760.0,1
172.251,-43.391,760.0,1
172.26,-43.391,760.0,1
172.269,-43.391,760.0,1
172.278,-43.391,760.0,1
172.287,-43.391,760.0,1
172.296,-43.391,760.0,1
172.305,-43.391,760.0,1
172.314,-43.391,760.0,1
172.323,-43.391,760.0,1
172.332,-43.391,760.0,1
172.341,-43.391,760.0,1
172.35,-43.391,760.0,1
172.359,-43.391,760.0,1
172.368,-43.391,760.0,1
172.377,-43.391,760.0,1
172.386,-43.391,760.0,1
172.395,-43.391,760.0,1
172.404,-43.391,760.0,1
172.413,-43.391,760.0,1
172.422,-43.391,760.0,1
172.431,-43.391,760.0,1
172.44,-43.391,760.0,1
172.449,-43.391,760.0,1
172.458,-43.391,760.0,1
172.467,-43.391,760.0,1
172.476,-43.391,760.0,1
172.485,-43.391,760.0,1
172.494,-43.391,760.0,1
172.503,-43.391,760.0,1
172.512,-43.391,760.0,1
172.521,-43.391,760.0,1
172.53,-43.391,760.0,1
172.539,-43.391,760.0,1
172.548,-43.391,760.0,1
172.557,-43.391,760.0,1
172.566,-43.391,760.0,1
172.575,-43.391,760.0,1
172.584,-43.391,760.0,1
172.593,-43.391,760.0,1
172.602,-43.391,760.0,1
172.611,-43.391,760.0,1
172.62,-43.391,760.0,1
172.629,-43.391,760.0,1
172.638,-43.391,760.0,1
172.647,-43.391,760.0,1
172.656,-43.391,760.0,1
172.665,-43.391,760.0,1
172.674,-43.391,760.0,1
172.683,-43.391,760.0,1
172.692,-43.391,760.0,1
172.701,-43.391,760.0,1
172.71,-43.391,760.0,1
172.719,-43.391,760.0,1
172.728,-43.391,760.0,1
172.737,-43.391,760.0,1
172.746,-43.391,760.0,1
172.755,-43.391,760.0,1
172.764,-43.391,760.0,1
172.773,-43.391,760.0,1
172.782,-43.391,760.0,1
172.791,-43.391,760.0,1
172.8,-43.391,760.0,1
172.809,-43.391,760.0,1
172.818,-43.391,760.0,1
172.827,-43.391,760.0,1
172.836,-43.391,760.0,1
172.845,-43.391,760.0,1
172.854,-43.391,760.0,1
172.863,-43.391,760.0,1
172.872,-43.391,760.0,1
172.881,-43.391,760.0,1
172.89,-43.391,760.0,1
172.899,-43.391,760.0,1
172.908,-43.391,760.0,1
172.917,-43.391,760.0,1
172.926,-43.391,760.0,1
172.935,-43.391,760.0,1
172.944,-43.391,760.0,1
172.953,-43.391,760.0,1
172.962,-43.391,760.0,1
172.971,-43.391,760.0,1
172.98,-43.391,760.0,1
172.989,-43.391,760.0,1
172.998,-43.391,760.0,1
173.007,-43.391,760.0,1
173.016,-43.391,760.0,1
173.025,-43.391,760.0,1
173.034,-43.391,760.0,1
173.043,-43.391,760.0,1
173.052,-43.391,760.0,1
173.061,-43.391,760.0,1
173.07,-43.391,760.0,1
173.079,-43.391,760.0,1
173.088,-43.391,760.0,1
173.097,-43.391,760.0,1
173.106,-43.391,760.0,1
173.115,-43.391,760.0,1
173.124,-43.391,760.0,1
173.133,-43.391,760.0,1
173.142,-43.391,760.0,1
173.151,-43.391,760.0,1
173.16,-43.391,760.0,1
173.169,-43.391,760.0,1
173.178,-43.391,760.0,1
173.187,-43.391,760.0,1
173.196,-43.391,760.0,1
173.205,-43.391,760.0,1
173.214,-43.391,760.0,1
173.223,-43.391,760.0,1
173.232,-43.391,760.0,1
173.241,-43.391,760.0,1
173.25,-43.391,760.0,1
173.259,-43.391,760.0,1
173.268,-43.391,760.0,1
173.277,-43.391,760.0,1
173.286,-43.391,760.0,1
173.295,-43.391,760.0,1
173.304,-43.391,760.0,1
173.313,-43.391,760.0,1
173.322,-43.391,760.0,1
173.331,-43.391,760.0,1
173.34,-43.391,760.0,1
173.349,-43.391,760.0,1
173.358,-43.391,760.0,1
173.367,-43.391,760.0,1
173.376,-43.391,760.0,1
173.385,-43.391,760.0,1
173.394,-43.391,760.0,1
172.161,-43.382,760.0,1
172.17,-43.382,760.0,1
172.179,-43.382,760.0,1
172.188,-43.382,760.0,1
172.197,-43.382,760.0,1
172.206,-43.382,760.0,1
172.215,-43.382,760.0,1
172.224,-43.382,760.0,1
172.233,-43.382,760.0,1
172.242,-43.382,760.0,1
172.251,-43.382,760.0,1
172.26,-43.382,760.0,1
172.269,-43.382,760.0,1
172.278,-43.382,760.0,1
172.287,-43.382,760.0,1
172.296,-43.382,760.0,1
172.305,-43.382,760.0,1
172.314,-43.382,760.0,1
172.323,-43.382,760.0,1
172.332,-43.382,760.0,1
172.341,-43.382,760.0,1
172.35,-43.382,760.0,1
172.359,-43.382,760.0,1
172.368,-43.382,760.0,1
172.377,-43.382,760.0,1
172.386,-43.382,760.0,1
172.395,-43.382,760.0,1
172.404,-43.382,760.0,1
172.413,-43.382,760.0,1
172.422,-43.382,760.0,1
172.431,-43.382,760.0,1
172.44,-43.382,760.0,1
172.449,-43.382,760.0,1
172.458,-43.382,760.0,1
172.467,-43.382,760.0,1
172.476,-43.382,760.0,1
172.485,-43.382,760.0,1
172.494,-43.382,760.0,1
172.503,-43.382,760.0,1
172.512,-43.382,760.0,1
172.521,-43.382,760.0,1
172.53,-43.382,760.0,1
172.539,-43.382,760.0,1
172.548,-43.382,760.0,1
172.557,-43.382,760.0,1
172.566,-43.382,760.0,1
172.575,-43.382,760.0,1
172.584,-43.382,760.0,1
172.593,-43.382,760.0,1
172.602,-43.382,760.0,1
172.611,-43.382,760.0,1
172.62,-43.382,760.0,1
172.629,-43.382,760.0,1
172.638,-43.382,760.0,1
172.647,-43.382,760.0,1
172.656,-43.382,760.0,1
172.665,-43.382,760.0,1
172.674,-43.382,760.0,1
172.683,-43.382,760.0,1
172.692,-43.382,760.0,1
172.701,-43.382,760.0,1
172.71,-43.382,760.0,1
172.719,-43.382,760.0,1
172.728,-43.382,760.0,1
172.737,-43.382,760.0,1
172.746,-43.382,760.0,1
172.755,-43.382,760.0,1
172.764,-43.382,760.0,1
172.773,-43.382,760.0,1
172.782,-43.382,760.0,1
172.791,-43.382,760.0,1
172.8,-43.382,760.0,1
172.809,-43.382,760.0,1
172.818,-43.382,760.0,1
172.827,-43.382,760.0,1
172.836,-43.382,760.0,1
172.845,-43.382,760.0,1
172.854,-43.382,760.0,1
172.863,-43.382,760.0,1
172.872,-43.382,760.0,1
172.881,-43.382,760.0,1
172.89,-43.382,760.0,1
172.899,-43.382,760.0,1
172.908,-43.382,760.0,1
172.917,-43.382,760.0,1
172.926,-43.382,760.0,1
172.935,-43.382,760.0,1
172.944,-43.382,760.0,1
172.953,-43.382,760.0,1
172.962,-43.382,760.0,1
172.971,-43.382,760.0,1
172.98,-43.382,760.0,1
172.989,-43.382,760.0,1
172.998,-43.382,760.0,1
173.007,-43.382,760.0,1
173.016,-43.382,760.0,1
173.025,-43.382,760.0,1
173.034,-43.382,760.0,1
173.043,-43.382,760.0,1
173.052,-43.382,760.0,1
173.061,-43.382,760.0,1
173.07,-43.382,760.0,1
173.079,-43.382,760.0,1
173.088,-43.382,760.0,1
173.097,-43.382,760.0,1
173.106,-43.382,760.0,1
173.115,-43.382,760.0,1
173.124,-43.382,760.0,1
173.133,-43.382,760.0,1
173.142,-43.382,760.0,1
173.151,-43.382,760.0,1
173.16,-43.382,760.0,1
173.169,-43.382,760.0,1
173.178,-43.382,760.0,1
173.187,-43.382,760.0,1
173.196,-43.382,760.0,1
173.205,-43.382,760.0,1
173.214,-43.382,760.0,1
173.223,-43.382,760.0,1
173.232,-43.382,760.0,1
173.241,-43.382,760.0,1
173.25,-43.382,760.0,1
173.259,-43.382,760.0,1
173.268,-43.382,760.0,1
173.277,-43.382,760.0,1
173.286,-43.382,760.0,1
173.295,-43.382,760.0,1
173.304,-43.382,760.0,1
173.313,-43.382,760.0,1
173.322,-43.382,760.0,1
173.331,-43.382,760.0,1
173.34,-43.382,760.0,1
173.349,-43.382,760.0,1
173.358,-43.382,760.0,1
173.367,-43.382,760.0,1
173.376,-43.382,760.0,1
173.385,-43.382,760.0,1
173.394,-43.382,760.0,1
172.161,-43.373,760.0,1
172.17,-43.373,760.0,1
172.179,-43.373,760.0,1
172.188,-43.373,760.0,1
172.197,-43.373,760.0,1
172.206,-43.373,760.0,1
172.215,-43.373,760.0,1
172.224,-43.373,760.0,1
172.233,-43.373,760.0,1
172.242,-43.373,760.0,1
172.251,-43.373,760.0,1
172.26,-43.373,760.0,1
172.269,-43.373,760.0,1
172.278,-43.373,760.0,1
172.287,-43.373,760.0,1
172.296,-43.373,760.0,1
172.305,-43.373,760.0,1
172.314,-43.373,760.0,1
172.323,-43.373,760.0,1
172.332,-43.373,760.0,1
172.341,-43.373,760.0,1
172.35,-43.373,760.0,1
172.359,-43.373,760.0,1
172.368,-43.373,760.0,1
172.377,-43.373,760.0,1
172.386,-43.373,760.0,1
172.395,-43.373,760.0,1
172.404,-43.373,760.0,1
172.413,-43.373,760.0,1
172.422,-43.373,760.0,1
172.431,-43.373,760.0,1
172.44,-43.373,760.0,1
172.449,-43.373,760.0,1
172.458,-43.373,760.0,1
172.467,-43.373,760.0,1
172.476,-43.373,760.0,1
172.485,-43.373,760.0,1
172.494,-43.373,760.0,1
172.503,-43.373,760.0,1
172.512,-43.373,760.0,1
172.521,-43.373,760.0,1
172.53,-43.373,760.0,1
172.539,-43.373,760.0,1
172.548,-43.373,760.0,1
172.557,-43.373,760.0,1
172.566,-43.373,760.0,1
172.575,-43.373,760.0,1
172.584,-43.373,760.0,1
172.593,-43.373,760.0,1
172.602,-43.373,760.0,1
172.611,-43.373,760.0,1
172.62,-43.373,760.0,1
172.629,-43.373,760.0,1
172.638,-43.373,760.0,1
172.647,-43.373,760.0,1
172.656,-43.373,760.0,1
172.665,-43.373,760.0,1
172.674,-43.373,760.0,1
172.683,-43.373,760.0,1
172.692,-43.373,760.0,1
172.701,-43.373,760.0,1
172.71,-43.373,760.0,1
172.719,-43.373,760.0,1
172.728,-43.373,760.0,1
172.737,-43.373,760.0,1
172.746,-43.373,760.0,1
172.755,-43.373,760.0,1
172.764,-43.373,760.0,1
172.773,-43.373,760.0,1
172.782,-43.373,760.0,1
172.791,-43.373,760.0,1
172.8,-43.373,760.0,1
172.809,-43.373,760.0,1
172.818,-43.373,760.0,1
172.827,-43.373,760.0,1
172.836,-43.373,760.0,1
172.845,-43.373,760.0,1
172.854,-43.373,760.0,1
172.863,-43.373,760.0,1
172.872,-43.373,760.0,1
172.881,-43.373,760.0,1
172.89,-43.373,760.0,1
172.899,-43.373,760.0,1
172.908,-43.373,760.0,1
172.917,-43.373,760.0,1
172.926,-43.373,760.0,1
172.935,-43.373,760.0,1
172.944,-43.373,760.0,1
172.953,-43.373,760.0,1
172.962,-43.373,760.0,1
172.971,-43.373,760.0,1
172.98,-43.373,760.0,1
172.989,-43.373,760.0,1
172.998,-43.373,760.0,1
173.007,-43.373,760.0,1
173.016,-43.373,760.0,1
173.025,-43.373,760.0,1
173.034,-43.373,760.0,1
173.043,-43.373,760.0,1
173.052,-43.373,760.0,1
173.061,-43.373,760.0,1
173.07,-43.373,760.0,1
173.079,-43.373,760.0,1
173.088,-43.373,760.0,1
173.097,-43.373,760.0,1
173.106,-43.373,760.0,1
173.115,-43.373,760.0,1
173.124,-43.373,760.0,1
173.133,-43.373,760.0,1
173.142,-43.373,760.0,1
173.151,-43.373,760.0,1
173.16,-43.373,760.0,1
173.169,-43.373,760.0,1
173.178,-43.373,760.0,1
173.187,-43.373,760.0,1
