#,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.24.1', start_date='2026-03-04T10:33:37', checksum=3862909754"
custom_site_id,lon,lat,gmv_PGA,gsd_PGA,gmv_SA(0.1),gsd_SA(0.1),gmv_SA(0.3),gsd_SA(0.3),gmv_SA(0.5),gsd_SA(0.5),gmv_SA(0.7),gsd_SA(0.7),gmv_SA(1.0),gsd_SA(1.0),gmv_SA(1.5),gsd_SA(1.5)
rb4tfh5c,1.72359E+02,-4.39670E+01,3.15244E-02,1.37025E+00,6.54640E-02,1.36947E+00,6.26619E-02,1.37045E+00,4.40110E-02,1.36514E+00,3.20939E-02,1.36347E+00,2.14760E-02,1.35633E+00,1.22625E-02,1.35833E+00
rb4tfk49,1.72368E+02,-4.39670E+01,3.18730E-02,1.36931E+00,6.62241E-02,1.36884E+00,6.33435E-02,1.36984E+00,4.44651E-02,1.36485E+00,3.24148E-02,1.36328E+00,2.16839E-02,1.35627E+00,1.23762E-02,1.35790E+00
rb4tfs11,1.72377E+02,-4.39670E+01,3.22185E-02,1.36840E+00,6.69778E-02,1.36823E+00,6.40194E-02,1.36924E+00,4.49154E-02,1.36457E+00,3.27328E-02,1.36309E+00,2.18900E-02,1.35624E+00,1.24888E-02,1.35750E+00
rb4tfsp9,1.72386E+02,-4.39670E+01,3.25606E-02,1.36753E+00,6.77241E-02,1.36764E+00,6.46886E-02,1.36868E+00,4.53612E-02,1.36430E+00,3.30477E-02,1.36294E+00,2.20940E-02,1.35622E+00,1.26003E-02,1.35711E+00
rb4tfun1,1.72395E+02,-4.39670E+01,3.28988E-02,1.36669E+00,6.84618E-02,1.36707E+00,6.53498E-02,1.36813E+00,4.58017E-02,1.36405E+00,3.33589E-02,1.36278E+00,2.22956E-02,1.35619E+00,1.27105E-02,1.35673E+00
rb4tghhc,1.72404E+02,-4.39670E+01,3.32323E-02,1.36588E+00,6.91896E-02,1.36652E+00,6.60022E-02,1.36760E+00,4.62363E-02,1.36382E+00,3.36659E-02,1.36264E+00,2.24945E-02,1.35618E+00,1.28192E-02,1.35640E+00
rb4tgk53,1.72413E+02,-4.39670E+01,3.35606E-02,1.36510E+00,6.99060E-02,1.36599E+00,6.66443E-02,1.36709E+00,4.66640E-02,1.36359E+00,3.39680E-02,1.36249E+00,2.26902E-02,1.35617E+00,1.29261E-02,1.35605E+00
rb4tgs1c,1.72422E+02,-4.39670E+01,3.38827E-02,1.36436E+00,7.06089E-02,1.36549E+00,6.72742E-02,1.36661E+00,4.70836E-02,1.36337E+00,3.42643E-02,1.36238E+00,2.28822E-02,1.35617E+00,1.30310E-02,1.35573E+00
rb4tgu03,1.72431E+02,-4.39670E+01,3.41978E-02,1.36365E+00,7.12966E-02,1.36500E+00,6.78904E-02,1.36615E+00,4.74941E-02,1.36317E+00,3.45542E-02,1.36226E+00,2.30700E-02,1.35618E+00,1.31336E-02,1.35543E+00
rb4tgunc,1.72440E+02,-4.39670E+01,3.45053E-02,1.36297E+00,7.19679E-02,1.36454E+00,6.84918E-02,1.36571E+00,4.78946E-02,1.36299E+00,3.48371E-02,1.36215E+00,2.32532E-02,1.35618E+00,1.32338E-02,1.35516E+00
rb4tuhj9,1.72449E+02,-4.39670E+01,3.48045E-02,1.36233E+00,7.26212E-02,1.36411E+00,6.90771E-02,1.36529E+00,4.82844E-02,1.36281E+00,3.51123E-02,1.36206E+00,2.34315E-02,1.35619E+00,1.33312E-02,1.35488E+00
rb4tukh1,1.72458E+02,-4.39670E+01,3.50948E-02,1.36172E+00,7.32551E-02,1.36370E+00,6.96448E-02,1.36490E+00,4.86625E-02,1.36265E+00,3.53793E-02,1.36197E+00,2.36044E-02,1.35621E+00,1.34256E-02,1.35464E+00
rb4tus49,1.72467E+02,-4.39670E+01,3.53755E-02,1.36114E+00,7.38680E-02,1.36330E+00,7.01938E-02,1.36452E+00,4.90281E-02,1.36249E+00,3.56375E-02,1.36189E+00,2.37716E-02,1.35623E+00,1.35170E-02,1.35438E+00
rb4tuu11,1.72476E+02,-4.39670E+01,3.56459E-02,1.36059E+00,7.44585E-02,1.36293E+00,7.07226E-02,1.36417E+00,4.93802E-02,1.36235E+00,3.58862E-02,1.36181E+00,2.39327E-02,1.35624E+00,1.36049E-02,1.35418E+00
rb4tuup9,1.72485E+02,-4.39670E+01,3.59053E-02,1.36008E+00,7.50251E-02,1.36259E+00,7.12300E-02,1.36383E+00,4.97181E-02,1.36221E+00,3.61247E-02,1.36174E+00,2.40872E-02,1.35626E+00,1.36893E-02,1.35396E+00
rb4tvhn3,1.72494E+02,-4.39670E+01,3.61532E-02,1.35959E+00,7.55664E-02,1.36226E+00,7.17147E-02,1.36352E+00,5.00408E-02,1.36209E+00,3.63526E-02,1.36168E+00,2.42348E-02,1.35627E+00,1.37699E-02,1.35378E+00
rb4tvkhc,1.72503E+02,-4.39670E+01,3.63887E-02,1.35914E+00,7.60810E-02,1.36196E+00,7.21755E-02,1.36323E+00,5.03476E-02,1.36198E+00,3.65692E-02,1.36162E+00,2.43751E-02,1.35630E+00,1.38465E-02,1.35360E+00
rb4tvs53,1.72512E+02,-4.39670E+01,3.66114E-02,1.35873E+00,7.65673E-02,1.36167E+00,7.26109E-02,1.36296E+00,5.06375E-02,1.36186E+00,3.67739E-02,1.36156E+00,2.45076E-02,1.35632E+00,1.39189E-02,1.35343E+00
rb4tvu1c,1.72521E+02,-4.39670E+01,3.68205E-02,1.35834E+00,7.70243E-02,1.36141E+00,7.30200E-02,1.36271E+00,5.09099E-02,1.36177E+00,3.69662E-02,1.36151E+00,2.46321E-02,1.35633E+00,1.39869E-02,1.35329E+00
rb4tyh09,1.72530E+02,-4.39670E+01,3.70155E-02,1.35798E+00,7.74504E-02,1.36117E+00,7.34015E-02,1.36247E+00,5.11639E-02,1.36167E+00,3.71455E-02,1.36147E+00,2.47483E-02,1.35636E+00,1.40503E-02,1.35314E+00
rb4tyhp1,1.72539E+02,-4.39670E+01,3.71959E-02,1.35766E+00,7.78445E-02,1.36094E+00,7.37543E-02,1.36226E+00,5.13987E-02,1.36158E+00,3.73113E-02,1.36143E+00,2.48556E-02,1.35637E+00,1.41089E-02,1.35300E+00
rb4tykj9,1.72548E+02,-4.39670E+01,3.73611E-02,1.35735E+00,7.82055E-02,1.36074E+00,7.40774E-02,1.36207E+00,5.16138E-02,1.36151E+00,3.74632E-02,1.36138E+00,2.49540E-02,1.35639E+00,1.41626E-02,1.35289E+00
rb4tysh1,1.72557E+02,-4.39670E+01,3.75106E-02,1.35709E+00,7.85321E-02,1.36056E+00,7.43698E-02,1.36189E+00,5.18085E-02,1.36145E+00,3.76006E-02,1.36135E+00,2.50429E-02,1.35640E+00,1.42112E-02,1.35278E+00
rb4tyu49,1.72566E+02,-4.39670E+01,3.76439E-02,1.35686E+00,7.88235E-02,1.36040E+00,7.46307E-02,1.36173E+00,5.19821E-02,1.36138E+00,3.77232E-02,1.36132E+00,2.51223E-02,1.35640E+00,1.42545E-02,1.35267E+00
rb4tzh13,1.72575E+02,-4.39670E+01,3.77607E-02,1.35664E+00,7.90787E-02,1.36026E+00,7.48592E-02,1.36160E+00,5.21342E-02,1.36133E+00,3.78305E-02,1.36129E+00,2.51918E-02,1.35641E+00,1.42925E-02,1.35259E+00
rb4tzhpc,1.72584E+02,-4.39670E+01,3.78605E-02,1.35647E+00,7.92970E-02,1.36014E+00,7.50546E-02,1.36148E+00,5.22642E-02,1.36127E+00,3.79223E-02,1.36125E+00,2.52512E-02,1.35641E+00,1.43249E-02,1.35250E+00
rb4tzkn3,1.72593E+02,-4.39670E+01,3.79432E-02,1.35632E+00,7.94776E-02,1.36003E+00,7.52164E-02,1.36139E+00,5.23718E-02,1.36123E+00,3.79983E-02,1.36123E+00,2.53004E-02,1.35640E+00,1.43518E-02,1.35246E+00
rb4tzshc,1.72602E+02,-4.39670E+01,3.80083E-02,1.35620E+00,7.96199E-02,1.35995E+00,7.53438E-02,1.36131E+00,5.24566E-02,1.36120E+00,3.80581E-02,1.36120E+00,2.53391E-02,1.35641E+00,1.43729E-02,1.35240E+00
rb4tzu53,1.72611E+02,-4.39670E+01,3.80557E-02,1.35612E+00,7.97236E-02,1.35988E+00,7.54367E-02,1.36125E+00,5.25184E-02,1.36116E+00,3.81017E-02,1.36118E+00,2.53673E-02,1.35640E+00,1.43883E-02,1.35236E+00
rb4vbh41,1.72620E+02,-4.39670E+01,3.80853E-02,1.35606E+00,7.97882E-02,1.35984E+00,7.54946E-02,1.36121E+00,5.25569E-02,1.36114E+00,3.81289E-02,1.36117E+00,2.53849E-02,1.35639E+00,1.43979E-02,1.35233E+00
rb4vbk09,1.72629E+02,-4.39670E+01,3.80969E-02,1.35602E+00,7.98135E-02,1.35982E+00,7.55175E-02,1.36119E+00,5.25720E-02,1.36112E+00,3.81395E-02,1.36115E+00,2.53918E-02,1.35638E+00,1.44017E-02,1.35230E+00
rb4vbkp1,1.72638E+02,-4.39670E+01,3.80905E-02,1.35602E+00,7.97996E-02,1.35981E+00,7.55051E-02,1.36118E+00,5.25637E-02,1.36111E+00,3.81336E-02,1.36114E+00,2.53879E-02,1.35636E+00,1.43996E-02,1.35230E+00
rb4vbsj9,1.72647E+02,-4.39670E+01,3.80661E-02,1.35605E+00,7.97463E-02,1.35983E+00,7.54576E-02,1.36120E+00,5.25320E-02,1.36111E+00,3.81112E-02,1.36112E+00,2.53735E-02,1.35633E+00,1.43917E-02,1.35229E+00
rb4vbuh3,1.72656E+02,-4.39670E+01,3.80238E-02,1.35611E+00,7.96540E-02,1.35987E+00,7.53751E-02,1.36124E+00,5.24769E-02,1.36110E+00,3.80724E-02,1.36111E+00,2.53485E-02,1.35633E+00,1.43781E-02,1.35231E+00
rb4vch4c,1.72665E+02,-4.39670E+01,3.79638E-02,1.35619E+00,7.95228E-02,1.35992E+00,7.52579E-02,1.36129E+00,5.23988E-02,1.36111E+00,3.80172E-02,1.36110E+00,2.53130E-02,1.35632E+00,1.43587E-02,1.35235E+00
rb4vck13,1.72674E+02,-4.39670E+01,3.78862E-02,1.35631E+00,7.93533E-02,1.36000E+00,7.51063E-02,1.36136E+00,5.22978E-02,1.36113E+00,3.79459E-02,1.36109E+00,2.52669E-02,1.35630E+00,1.43336E-02,1.35240E+00
rb4vckpc,1.72683E+02,-4.39670E+01,3.77913E-02,1.35646E+00,7.91459E-02,1.36009E+00,7.49209E-02,1.36146E+00,5.21743E-02,1.36114E+00,3.78586E-02,1.36109E+00,2.52106E-02,1.35628E+00,1.43028E-02,1.35245E+00
rb4vcsn3,1.72692E+02,-4.39670E+01,3.76794E-02,1.35663E+00,7.89014E-02,1.36021E+00,7.47022E-02,1.36157E+00,5.20286E-02,1.36118E+00,3.77557E-02,1.36109E+00,2.51442E-02,1.35626E+00,1.42665E-02,1.35253E+00
rb4vcuj1,1.72701E+02,-4.39670E+01,3.75508E-02,1.35683E+00,7.86204E-02,1.36034E+00,7.44509E-02,1.36169E+00,5.18612E-02,1.36121E+00,3.76375E-02,1.36109E+00,2.50678E-02,1.35624E+00,1.42249E-02,1.35261E+00
rb4vfh59,1.72710E+02,-4.39670E+01,3.74060E-02,1.35707E+00,7.83039E-02,1.36049E+00,7.41679E-02,1.36185E+00,5.16726E-02,1.36125E+00,3.75044E-02,1.36110E+00,2.49818E-02,1.35621E+00,1.41779E-02,1.35269E+00
rb4vfk41,1.72719E+02,-4.39670E+01,3.72453E-02,1.35733E+00,7.79528E-02,1.36067E+00,7.38538E-02,1.36201E+00,5.14634E-02,1.36130E+00,3.73567E-02,1.36110E+00,2.48863E-02,1.35618E+00,1.41257E-02,1.35280E+00
rb4vfs09,1.72728E+02,-4.39670E+01,3.70693E-02,1.35763E+00,7.75683E-02,1.36086E+00,7.35098E-02,1.36220E+00,5.12342E-02,1.36136E+00,3.71948E-02,1.36111E+00,2.47816E-02,1.35616E+00,1.40686E-02,1.35291E+00
rb4vfsp1,1.72737E+02,-4.39670E+01,3.68784E-02,1.35796E+00,7.71514E-02,1.36108E+00,7.31367E-02,1.36241E+00,5.09857E-02,1.36142E+00,3.70194E-02,1.36114E+00,2.46682E-02,1.35613E+00,1.40067E-02,1.35303E+00
rb4vfujc,1.72746E+02,-4.39670E+01,3.66734E-02,1.35832E+00,7.67033E-02,1.36132E+00,7.27358E-02,1.36264E+00,5.07187E-02,1.36149E+00,3.68308E-02,1.36115E+00,2.45462E-02,1.35610E+00,1.39401E-02,1.35318E+00
rb4vghh3,1.72755E+02,-4.39670E+01,3.64546E-02,1.35871E+00,7.62254E-02,1.36158E+00,7.23081E-02,1.36289E+00,5.04338E-02,1.36157E+00,3.66297E-02,1.36118E+00,2.44161E-02,1.35607E+00,1.38690E-02,1.35333E+00
rb4vgk4c,1.72764E+02,-4.39670E+01,3.62227E-02,1.35913E+00,7.57189E-02,1.36185E+00,7.18548E-02,1.36316E+00,5.01319E-02,1.36166E+00,3.64165E-02,1.36120E+00,2.42782E-02,1.35603E+00,1.37937E-02,1.35349E+00
rb4vgs13,1.72773E+02,-4.39670E+01,3.59784E-02,1.35958E+00,7.51853E-02,1.36216E+00,7.13772E-02,1.36345E+00,4.98138E-02,1.36175E+00,3.61918E-02,1.36124E+00,2.41328E-02,1.35601E+00,1.37143E-02,1.35366E+00
rb4vgu01,1.72782E+02,-4.39670E+01,3.57223E-02,1.36007E+00,7.46259E-02,1.36248E+00,7.08766E-02,1.36377E+00,4.94803E-02,1.36186E+00,3.59563E-02,1.36129E+00,2.39804E-02,1.35597E+00,1.36311E-02,1.35387E+00
rb4vgun9,1.72791E+02,-4.39670E+01,3.54550E-02,1.36058E+00,7.40423E-02,1.36283E+00,7.03540E-02,1.36409E+00,4.91323E-02,1.36199E+00,3.57105E-02,1.36133E+00,2.38214E-02,1.35594E+00,1.35442E-02,1.35407E+00
rb4vuhj1,1.72800E+02,-4.39670E+01,3.51773E-02,1.36114E+00,7.34359E-02,1.36319E+00,6.98111E-02,1.36445E+00,4.87709E-02,1.36213E+00,3.54551E-02,1.36139E+00,2.36561E-02,1.35592E+00,1.34539E-02,1.35428E+00
rb4vuk59,1.72809E+02,-4.39670E+01,3.48897E-02,1.36172E+00,7.28080E-02,1.36358E+00,6.92489E-02,1.36482E+00,4.83967E-02,1.36228E+00,3.51907E-02,1.36145E+00,2.34849E-02,1.35590E+00,1.33604E-02,1.35452E+00
rb4vus41,1.72818E+02,-4.39670E+01,3.45930E-02,1.36234E+00,7.21604E-02,1.36400E+00,6.86688E-02,1.36522E+00,4.80106E-02,1.36244E+00,3.49180E-02,1.36153E+00,2.33082E-02,1.35587E+00,1.32639E-02,1.35478E+00
rb4vuu0c,1.72827E+02,-4.39670E+01,3.42879E-02,1.36298E+00,7.14943E-02,1.36443E+00,6.80723E-02,1.36565E+00,4.76136E-02,1.36263E+00,3.46375E-02,1.36163E+00,2.31265E-02,1.35584E+00,1.31646E-02,1.35506E+00
rb4vuup3,1.72836E+02,-4.39670E+01,3.39750E-02,1.36367E+00,7.08113E-02,1.36489E+00,6.74604E-02,1.36608E+00,4.72063E-02,1.36282E+00,3.43499E-02,1.36174E+00,2.29401E-02,1.35584E+00,1.30628E-02,1.35533E+00
rb4vvhjc,1.72845E+02,-4.39670E+01,3.36549E-02,1.36439E+00,7.01128E-02,1.36538E+00,6.68346E-02,1.36655E+00,4.67896E-02,1.36301E+00,3.40557E-02,1.36185E+00,2.27495E-02,1.35583E+00,1.29586E-02,1.35564E+00
rb4vvkh3,1.72854E+02,-4.39670E+01,3.33284E-02,1.36515E+00,6.94003E-02,1.36588E+00,6.61962E-02,1.36703E+00,4.63646E-02,1.36324E+00,3.37554E-02,1.36197E+00,2.25549E-02,1.35583E+00,1.28523E-02,1.35596E+00
rb4vvs4c,1.72863E+02,-4.39670E+01,3.29961E-02,1.36594E+00,6.86751E-02,1.36641E+00,6.55462E-02,1.36755E+00,4.59318E-02,1.36346E+00,3.34498E-02,1.36212E+00,2.23568E-02,1.35583E+00,1.27440E-02,1.35631E+00
rb4vvu19,1.72872E+02,-4.39670E+01,3.26587E-02,1.36678E+00,6.79386E-02,1.36697E+00,6.48861E-02,1.36808E+00,4.54922E-02,1.36371E+00,3.31393E-02,1.36227E+00,2.21556E-02,1.35585E+00,1.26340E-02,1.35667E+00
rb4vyh01,1.72881E+02,-4.39670E+01,3.23166E-02,1.36764E+00,6.71921E-02,1.36755E+00,6.42169E-02,1.36864E+00,4.50465E-02,1.36397E+00,3.28245E-02,1.36243E+00,2.19516E-02,1.35586E+00,1.25225E-02,1.35705E+00
rb4vyhn9,1.72890E+02,-4.39670E+01,3.19705E-02,1.36855E+00,6.64369E-02,1.36815E+00,6.35398E-02,1.36923E+00,4.45956E-02,1.36425E+00,3.25059E-02,1.36260E+00,2.17451E-02,1.35589E+00,1.24096E-02,1.35746E+00
rb4vykj1,1.72899E+02,-4.39670E+01,3.16209E-02,1.36950E+00,6.56743E-02,1.36878E+00,6.28558E-02,1.36983E+00,4.41401E-02,1.36455E+00,3.21841E-02,1.36280E+00,2.15365E-02,1.35594E+00,1.22956E-02,1.35786E+00
rb4vys5c,1.72908E+02,-4.39670E+01,3.12684E-02,1.37048E+00,6.49058E-02,1.36945E+00,6.21662E-02,1.37047E+00,4.36806E-02,1.36486E+00,3.18595E-02,1.36300E+00,2.13261E-02,1.35598E+00,1.21806E-02,1.35831E+00
rb4vyu43,1.72917E+02,-4.39670E+01,3.09135E-02,1.37149E+00,6.41323E-02,1.37015E+00,6.14718E-02,1.37113E+00,4.32180E-02,1.36519E+00,3.15327E-02,1.36322E+00,2.11143E-02,1.35606E+00,1.20647E-02,1.35877E+00
rb4vzh0c,1.72926E+02,-4.39670E+01,3.05566E-02,1.37254E+00,6.33546E-02,1.37086E+00,6.07737E-02,1.37181E+00,4.27529E-02,1.36554E+00,3.12041E-02,1.36346E+00,2.09012E-02,1.35612E+00,1.19482E-02,1.35926E+00
rb4vzhp3,1.72935E+02,-4.39670E+01,3.01984E-02,1.37364E+00,6.25740E-02,1.37161E+00,6.00728E-02,1.37252E+00,4.22858E-02,1.36590E+00,3.08741E-02,1.36372E+00,2.06873E-02,1.35621E+00,1.18312E-02,1.35978E+00
rb4vzkjc,1.72944E+02,-4.39670E+01,2.98391E-02,1.37476E+00,6.17914E-02,1.37238E+00,5.93699E-02,1.37326E+00,4.18175E-02,1.36630E+00,3.05431E-02,1.36399E+00,2.04727E-02,1.35633E+00,1.17138E-02,1.36033E+00
rb4vzsh9,1.72953E+02,-4.39670E+01,2.94793E-02,1.37593E+00,6.10077E-02,1.37317E+00,5.86659E-02,1.37403E+00,4.13483E-02,1.36671E+00,3.02115E-02,1.36428E+00,2.02578E-02,1.35645E+00,1.15962E-02,1.36089E+00
rb4vzu51,1.72962E+02,-4.39670E+01,2.91193E-02,1.37713E+00,6.02239E-02,1.37400E+00,5.79617E-02,1.37481E+00,4.08789E-02,1.36713E+00,2.98798E-02,1.36459E+00,2.00427E-02,1.35658E+00,1.14785E-02,1.36148E+00
rb5jbh19,1.72971E+02,-4.39670E+01,2.87600E-02,1.37837E+00,5.94415E-02,1.37484E+00,5.72586E-02,1.37563E+00,4.04102E-02,1.36759E+00,2.95485E-02,1.36492E+00,1.98279E-02,1.35675E+00,1.13610E-02,1.36209E+00
rb5jbk01,1.72980E+02,-4.39670E+01,2.84061E-02,1.37964E+00,5.86712E-02,1.37570E+00,5.65663E-02,1.37647E+00,3.99485E-02,1.36805E+00,2.92222E-02,1.36527E+00,1.96163E-02,1.35692E+00,1.12452E-02,1.36272E+00
rb5jbkn9,1.72989E+02,-4.39670E+01,2.80957E-02,1.37951E+00,5.79916E-02,1.37533E+00,5.59605E-02,1.37657E+00,3.95474E-02,1.36812E+00,2.89399E-02,1.36528E+00,1.94341E-02,1.35675E+00,1.11462E-02,1.36242E+00
rb5jbsj3,1.72998E+02,-4.39670E+01,2.78033E-02,1.37894E+00,5.73499E-02,1.37455E+00,5.53903E-02,1.37642E+00,3.91709E-02,1.36804E+00,2.86755E-02,1.36517E+00,1.92639E-02,1.35649E+00,1.10539E-02,1.36176E+00
rb5jbu5c,1.73007E+02,-4.39670E+01,2.75157E-02,1.37837E+00,5.67189E-02,1.37379E+00,5.48295E-02,1.37629E+00,3.88007E-02,1.36799E+00,2.84155E-02,1.36509E+00,1.90964E-02,1.35623E+00,1.09631E-02,1.36111E+00
rb5jch43,1.73016E+02,-4.39670E+01,2.72329E-02,1.37781E+00,5.60985E-02,1.37305E+00,5.42780E-02,1.37618E+00,3.84365E-02,1.36794E+00,2.81597E-02,1.36501E+00,1.89317E-02,1.35598E+00,1.08738E-02,1.36048E+00
rb5jck0c,1.73025E+02,-4.39670E+01,2.69547E-02,1.37728E+00,5.54883E-02,1.37235E+00,5.37354E-02,1.37609E+00,3.80783E-02,1.36791E+00,2.79081E-02,1.36494E+00,1.87696E-02,1.35573E+00,1.07859E-02,1.35987E+00
rb5jckp9,1.73034E+02,-4.39670E+01,2.66810E-02,1.37678E+00,5.48880E-02,1.37165E+00,5.32017E-02,1.37601E+00,3.77259E-02,1.36788E+00,2.76606E-02,1.36488E+00,1.86102E-02,1.35551E+00,1.06995E-02,1.35927E+00
rb5jcsn1,1.73043E+02,-4.39670E+01,2.64117E-02,1.37629E+00,5.42976E-02,1.37100E+00,5.26765E-02,1.37595E+00,3.73792E-02,1.36787E+00,2.74171E-02,1.36482E+00,1.84534E-02,1.35529E+00,1.06145E-02,1.35867E+00
rb5jcuh9,1.73052E+02,-4.39670E+01,2.61467E-02,1.37581E+00,5.37166E-02,1.37035E+00,5.21597E-02,1.37591E+00,3.70380E-02,1.36787E+00,2.71774E-02,1.36479E+00,1.82991E-02,1.35507E+00,1.05308E-02,1.35809E+00
rb5jfh51,1.73061E+02,-4.39670E+01,2.58860E-02,1.37535E+00,5.31451E-02,1.36974E+00,5.16511E-02,1.37588E+00,3.67022E-02,1.36788E+00,2.69415E-02,1.36476E+00,1.81471E-02,1.35486E+00,1.04484E-02,1.35753E+00
rb5jfk19,1.73070E+02,-4.39670E+01,2.56293E-02,1.37490E+00,5.25826E-02,1.36914E+00,5.11505E-02,1.37586E+00,3.63716E-02,1.36790E+00,2.67093E-02,1.36473E+00,1.79976E-02,1.35467E+00,1.03674E-02,1.35699E+00
rb5jfs03,1.73079E+02,-4.39670E+01,2.53766E-02,1.37447E+00,5.20290E-02,1.36857E+00,5.06578E-02,1.37587E+00,3.60462E-02,1.36793E+00,2.64808E-02,1.36472E+00,1.78504E-02,1.35450E+00,1.02876E-02,1.35644E+00
rb5jfsnc,1.73088E+02,-4.39670E+01,2.51279E-02,1.37407E+00,5.14841E-02,1.36802E+00,5.01726E-02,1.37588E+00,3.57258E-02,1.36797E+00,2.62557E-02,1.36471E+00,1.77055E-02,1.35430E+00,1.02090E-02,1.35592E+00
rb5jfuj3,1.73097E+02,-4.39670E+01,2.48830E-02,1.37367E+00,5.09477E-02,1.36749E+00,4.96950E-02,1.37591E+00,3.54104E-02,1.36802E+00,2.60341E-02,1.36472E+00,1.75628E-02,1.35413E+00,1.01316E-02,1.35540E+00
rb5jgh5c,1.73106E+02,-4.39670E+01,2.46419E-02,1.37329E+00,5.04197E-02,1.36698E+00,4.92246E-02,1.37596E+00,3.50997E-02,1.36808E+00,2.58159E-02,1.36473E+00,1.74223E-02,1.35397E+00,1.00554E-02,1.35489E+00
rb5jgk43,1.73115E+02,-4.39670E+01,2.44044E-02,1.37292E+00,4.98998E-02,1.36649E+00,4.87614E-02,1.37602E+00,3.47937E-02,1.36815E+00,2.56010E-02,1.36473E+00,1.72839E-02,1.35381E+00,9.98037E-03,1.35439E+00
rb5jgs11,1.73124E+02,-4.39670E+01,2.41705E-02,1.37257E+00,4.93878E-02,1.36602E+00,4.83051E-02,1.37608E+00,3.44924E-02,1.36823E+00,2.53892E-02,1.36476E+00,1.71475E-02,1.35366E+00,9.90644E-03,1.35391E+00
rb5jgsp9,1.73133E+02,-4.39670E+01,2.39401E-02,1.37223E+00,4.88836E-02,1.36557E+00,4.78556E-02,1.37617E+00,3.41955E-02,1.36832E+00,2.51807E-02,1.36479E+00,1.70132E-02,1.35351E+00,9.83361E-03,1.35342E+00
rb5jgun1,1.73142E+02,-4.39670E+01,2.37132E-02,1.37192E+00,4.83870E-02,1.36513E+00,4.74129E-02,1.37626E+00,3.39030E-02,1.36841E+00,2.49752E-02,1.36482E+00,1.68809E-02,1.35337E+00,9.76186E-03,1.35297E+00
rb5juhh9,1.73151E+02,-4.39670E+01,2.34896E-02,1.37160E+00,4.78978E-02,1.36472E+00,4.69766E-02,1.37637E+00,3.36148E-02,1.36851E+00,2.47727E-02,1.36486E+00,1.67505E-02,1.35323E+00,9.69116E-03,1.35251E+00
rb5juk53,1.73160E+02,-4.39670E+01,2.32693E-02,1.37131E+00,4.74159E-02,1.36433E+00,4.65468E-02,1.37649E+00,3.33307E-02,1.36862E+00,2.45731E-02,1.36492E+00,1.66220E-02,1.35310E+00,9.62147E-03,1.35207E+00
rb5jus1c,1.73169E+02,-4.39670E+01,2.30521E-02,1.37103E+00,4.69412E-02,1.36395E+00,4.61231E-02,1.37662E+00,3.30509E-02,1.36874E+00,2.43765E-02,1.36497E+00,1.64954E-02,1.35298E+00,9.55279E-03,1.35163E+00
rb5juu03,1.73178E+02,-4.39670E+01,2.28382E-02,1.37075E+00,4.64735E-02,1.36359E+00,4.57056E-02,1.37677E+00,3.27750E-02,1.36886E+00,2.41826E-02,1.36503E+00,1.63705E-02,1.35287E+00,9.48509E-03,1.35119E+00
rb5juunc,1.73187E+02,-4.39670E+01,2.26273E-02,1.37050E+00,4.60125E-02,1.36325E+00,4.52941E-02,1.37692E+00,3.25030E-02,1.36900E+00,2.39915E-02,1.36509E+00,1.62475E-02,1.35276E+00,9.41837E-03,1.35078E+00
rb5jvhj3,1.73196E+02,-4.39670E+01,2.24195E-02,1.37025E+00,4.55585E-02,1.36292E+00,4.48886E-02,1.37709E+00,3.22350E-02,1.36914E+00,2.38032E-02,1.36517E+00,1.61262E-02,1.35264E+00,9.35260E-03,1.35038E+00
rb5jvkh1,1.73205E+02,-4.39670E+01,2.22131E-02,1.37002E+00,4.51075E-02,1.36261E+00,4.44858E-02,1.37726E+00,3.19687E-02,1.36929E+00,2.36161E-02,1.36525E+00,1.60057E-02,1.35254E+00,9.28724E-03,1.34996E+00
rb5jvs49,1.73214E+02,-4.39670E+01,2.20067E-02,1.36979E+00,4.46569E-02,1.36231E+00,4.40831E-02,1.37745E+00,3.17025E-02,1.36944E+00,2.34290E-02,1.36532E+00,1.58852E-02,1.35244E+00,9.22192E-03,1.34958E+00
rb5jvu11,1.73223E+02,-4.39670E+01,2.18006E-02,1.36958E+00,4.42069E-02,1.36203E+00,4.36809E-02,1.37765E+00,3.14366E-02,1.36960E+00,2.32421E-02,1.36541E+00,1.57649E-02,1.35234E+00,9.15665E-03,1.34917E+00
rb5jvup9,1.73232E+02,-4.39670E+01,2.15949E-02,1.36936E+00,4.37577E-02,1.36176E+00,4.32793E-02,1.37787E+00,3.11711E-02,1.36978E+00,2.30555E-02,1.36551E+00,1.56447E-02,1.35225E+00,9.09148E-03,1.34878E+00
rb5jyhn1,1.73241E+02,-4.39670E+01,2.13896E-02,1.36916E+00,4.33097E-02,1.36149E+00,4.28786E-02,1.37810E+00,3.09061E-02,1.36996E+00,2.28693E-02,1.36561E+00,1.55248E-02,1.35216E+00,9.02643E-03,1.34839E+00
rb5jykhc,1.73250E+02,-4.39670E+01,2.11849E-02,1.36897E+00,4.28630E-02,1.36125E+00,4.24790E-02,1.37835E+00,3.06418E-02,1.37015E+00,2.26835E-02,1.36573E+00,1.54051E-02,1.35208E+00,8.96155E-03,1.34800E+00
