#,,"generated_by='OpenQuake engine 3.24.1', start_date='2026-03-04T10:33:37', checksum=3862909754"
custom_site_id,lon,lat
rb70dq1t,173.07000,-43.47200
rb70dw0m,173.07900,-43.47200
rb70dwnv,173.08800,-43.47200
rb70dyjm,173.09700,-43.47200
rb70en5v,173.10600,-43.47200
rb70eq4m,173.11500,-43.47200
rb70ew1j,173.12400,-43.47200
rb70ewpt,173.13300,-43.47200
rb70eynj,173.14200,-43.47200
rb70snht,173.15100,-43.47200
rb70sq5m,173.16000,-43.47200
rb70sw1v,173.16900,-43.47200
rb70sy0m,173.17800,-43.47200
rb70synv,173.18700,-43.47200
rb70tnjm,173.19600,-43.47200
rb70tqhj,173.20500,-43.47200
rb70tw4t,173.21400,-43.47200
rb70ty1j,173.22300,-43.47200
rb70typt,173.23200,-43.47200
rb70wnnj,173.24100,-43.47200
rb70wqhv,173.25000,-43.47200
rb70ww5m,173.25900,-43.47200
rb70wy1v,173.26800,-43.47200
rb70xn0m,173.27700,-43.47200
rb70xnpj,173.28600,-43.47200
rb70xqjt,173.29500,-43.47200
rb70xwhj,173.30400,-43.47200
rb70xy4t,173.31300,-43.47200
rb728n1j,173.32200,-43.47200
rb728npv,173.33100,-43.47200
rb728qnm,173.34000,-43.47200
rb728whv,173.34900,-43.47200
rb728y5m,173.35800,-43.47200
rb729n1v,173.36700,-43.47200
rb729q0t,173.37600,-43.47200
rb729qpj,173.38500,-43.47200
rb729wjt,173.39400,-43.47200
rb62txgc,172.16100,-43.46300
rb62tzf3,172.17000,-43.46300
rb62wpbc,172.17900,-43.46300
rb62wpz3,172.18800,-43.46300
rb62wry1,172.19700,-43.46300
rb62wxu9,172.20600,-43.46300
rb62wzg1,172.21500,-43.46300
rb62xpc9,172.22400,-43.46300
rb62xrb1,172.23300,-43.46300
rb62xryc,172.24200,-43.46300
rb62xxv3,172.25100,-43.46300
rb62xzgc,172.26000,-43.46300
rb688pf3,172.26900,-43.46300
rb688rc1,172.27800,-43.46300
rb688rz9,172.28700,-43.46300
rb688xy1,172.29600,-43.46300
rb688zu9,172.30500,-43.46300
rb689pg1,172.31400,-43.46300
rb689rcc,172.32300,-43.46300
rb689xb3,172.33200,-43.46300
rb689xyc,172.34100,-43.46300
rb689zv3,172.35000,-43.46300
rb68dpgc,172.35900,-43.46300
rb68drf9,172.36800,-43.46300
rb68dxc1,172.37700,-43.46300
rb68dxz9,172.38600,-43.46300
rb68dzy1,172.39500,-43.46300
rb68epuc,172.40400,-43.46300
rb68erg3,172.41300,-43.46300
rb68excc,172.42200,-43.46300
rb68ezb3,172.43100,-43.46300
rb68ezyc,172.44000,-43.46300
rb68spv9,172.44900,-43.46300
rb68sru1,172.45800,-43.46300
rb68sxf9,172.46700,-43.46300
rb68szc1,172.47600,-43.46300
rb68szz9,172.48500,-43.46300
rb68tpy3,172.49400,-43.46300
rb68truc,172.50300,-43.46300
rb68txg3,172.51200,-43.46300
rb68tzcc,172.52100,-43.46300
rb68wpb9,172.53000,-43.46300
rb68wpz1,172.53900,-43.46300
rb68wrv9,172.54800,-43.46300
rb68wxu1,172.55700,-43.46300
rb68wzf9,172.56600,-43.46300
rb68xpc3,172.57500,-43.46300
rb68xpzc,172.58400,-43.46300
rb68xry3,172.59300,-43.46300
rb68xxuc,172.60200,-43.46300
rb68xzg3,172.61100,-43.46300
rb6b8pf1,172.62000,-43.46300
rb6b8rb9,172.62900,-43.46300
rb6b8rz1,172.63800,-43.46300
rb6b8xv9,172.64700,-43.46300
rb6b8zu3,172.65600,-43.46300
rb6b9pfc,172.66500,-43.46300
rb6b9rc3,172.67400,-43.46300
rb6b9rzc,172.68300,-43.46300
rb6b9xy3,172.69200,-43.46300
rb6b9zv1,172.70100,-43.46300
rb6bdpg9,172.71000,-43.46300
rb6bdrf1,172.71900,-43.46300
rb6bdxb9,172.72800,-43.46300
rb6bdxz1,172.73700,-43.46300
rb6bdzvc,172.74600,-43.46300
rb6bepu3,172.75500,-43.46300
rb6berfc,172.76400,-43.46300
rb6bexc3,172.77300,-43.46300
rb6bezb1,172.78200,-43.46300
rb6bezy9,172.79100,-43.46300
rb6bspv1,172.80000,-43.46300
rb6bsrg9,172.80900,-43.46300
rb6bsxf1,172.81800,-43.46300
rb6bszbc,172.82700,-43.46300
rb6bszz3,172.83600,-43.46300
rb6btpvc,172.84500,-43.46300
rb6btru3,172.85400,-43.46300
rb6btxfc,172.86300,-43.46300
rb6btzc9,172.87200,-43.46300
rb6bwpb1,172.88100,-43.46300
rb6bwpy9,172.89000,-43.46300
rb6bwrv1,172.89900,-43.46300
rb6bwxgc,172.90800,-43.46300
rb6bwzf3,172.91700,-43.46300
rb6bxpbc,172.92600,-43.46300
rb6bxpz3,172.93500,-43.46300
rb6bxrvc,172.94400,-43.46300
rb6bxxu9,172.95300,-43.46300
rb6bxzg1,172.96200,-43.46300
rb708pc9,172.97100,-43.46300
rb708rb1,172.98000,-43.46300
rb708ry9,172.98900,-43.46300
rb708xv3,172.99800,-43.46300
rb708zgc,173.00700,-43.46300
rb709pf3,173.01600,-43.46300
rb709rbc,173.02500,-43.46300
rb709rz9,173.03400,-43.46300
rb709xy1,173.04300,-43.46300
rb709zu9,173.05200,-43.46300
rb70dpg1,173.06100,-43.46300
rb70drc9,173.07000,-43.46300
rb70dxb3,173.07900,-43.46300
rb70dxyc,173.08800,-43.46300
rb70dzv3,173.09700,-43.46300
rb70epgc,173.10600,-43.46300
rb70erf3,173.11500,-43.46300
rb70exc1,173.12400,-43.46300
rb70exz9,173.13300,-43.46300
rb70ezy1,173.14200,-43.46300
rb70spu9,173.15100,-43.46300
rb70srg3,173.16000,-43.46300
rb70sxcc,173.16900,-43.46300
rb70szb3,173.17800,-43.46300
rb70szyc,173.18700,-43.46300
rb70tpv3,173.19600,-43.46300
rb70tru1,173.20500,-43.46300
rb70txf9,173.21400,-43.46300
rb70tzc1,173.22300,-43.46300
rb70tzz9,173.23200,-43.46300
rb70wpy1,173.24100,-43.46300
rb70wruc,173.25000,-43.46300
rb70wxg3,173.25900,-43.46300
rb70wzcc,173.26800,-43.46300
rb70xpb3,173.27700,-43.46300
rb70xpz1,173.28600,-43.46300
rb70xrv9,173.29500,-43.46300
rb70xxu1,173.30400,-43.46300
rb70xzf9,173.31300,-43.46300
rb728pc1,173.32200,-43.46300
rb728pzc,173.33100,-43.46300
rb728ry3,173.34000,-43.46300
rb728xuc,173.34900,-43.46300
rb728zg3,173.35800,-43.46300
rb729pcc,173.36700,-43.46300
rb729rb9,173.37600,-43.46300
rb729rz1,173.38500,-43.46300
rb729xv9,173.39400,-43.46300
rb62v97y,172.16100,-43.45400
rb62vc6q,172.17000,-43.45400
rb62y12y,172.17900,-43.45400
rb62y1rq,172.18800,-43.45400
rb62y3qn,172.19700,-43.45400
rb62y9kw,172.20600,-43.45400
rb62yc7n,172.21500,-43.45400
rb62z13w,172.22400,-43.45400
rb62z32n,172.23300,-43.45400
rb62z3qy,172.24200,-43.45400
rb62z9mq,172.25100,-43.45400
rb62zc7y,172.26000,-43.45400
rb68b16q,172.26900,-43.45400
rb68b33n,172.27800,-43.45400
rb68b3rw,172.28700,-43.45400
rb68b9qn,172.29600,-43.45400
rb68bckw,172.30500,-43.45400
rb68c17n,172.31400,-43.45400
rb68c33y,172.32300,-43.45400
rb68c92q,172.33200,-43.45400
rb68c9qy,172.34100,-43.45400
rb68ccmq,172.35000,-43.45400
rb68f17y,172.35900,-43.45400
rb68f36w,172.36800,-43.45400
rb68f93n,172.37700,-43.45400
rb68f9rw,172.38600,-43.45400
rb68fcqn,172.39500,-43.45400
rb68g1ky,172.40400,-43.45400
rb68g37q,172.41300,-43.45400
rb68g93y,172.42200,-43.45400
rb68gc2q,172.43100,-43.45400
rb68gcqy,172.44000,-43.45400
rb68u1mw,172.44900,-43.45400
rb68u3kn,172.45800,-43.45400
rb68u96w,172.46700,-43.45400
rb68uc3n,172.47600,-43.45400
rb68ucrw,172.48500,-43.45400
rb68v1qq,172.49400,-43.45400
rb68v3ky,172.50300,-43.45400
rb68v97q,172.51200,-43.45400
rb68vc3y,172.52100,-43.45400
rb68y12w,172.53000,-43.45400
rb68y1rn,172.53900,-43.45400
rb68y3mw,172.54800,-43.45400
rb68y9kn,172.55700,-43.45400
rb68yc6w,172.56600,-43.45400
rb68z13q,172.57500,-43.45400
rb68z1ry,172.58400,-43.45400
rb68z3qq,172.59300,-43.45400
rb68z9ky,172.60200,-43.45400
rb68zc7q,172.61100,-43.45400
rb6bb16n,172.62000,-43.45400
rb6bb32w,172.62900,-43.45400
rb6bb3rn,172.63800,-43.45400
rb6bb9mw,172.64700,-43.45400
rb6bbckq,172.65600,-43.45400
rb6bc16y,172.66500,-43.45400
rb6bc33q,172.67400,-43.45400
rb6bc3ry,172.68300,-43.45400
rb6bc9qq,172.69200,-43.45400
rb6bccmn,172.70100,-43.45400
rb6bf17w,172.71000,-43.45400
rb6bf36n,172.71900,-43.45400
rb6bf92w,172.72800,-43.45400
rb6bf9rn,172.73700,-43.45400
rb6bfcmy,172.74600,-43.45400
rb6bg1kq,172.75500,-43.45400
rb6bg36y,172.76400,-43.45400
rb6bg93q,172.77300,-43.45400
rb6bgc2n,172.78200,-43.45400
rb6bgcqw,172.79100,-43.45400
rb6bu1mn,172.80000,-43.45400
rb6bu37w,172.80900,-43.45400
rb6bu96n,172.81800,-43.45400
rb6buc2y,172.82700,-43.45400
rb6bucrq,172.83600,-43.45400
rb6bv1my,172.84500,-43.45400
rb6bv3kq,172.85400,-43.45400
rb6bv96y,172.86300,-43.45400
rb6bvc3w,172.87200,-43.45400
rb6by12n,172.88100,-43.45400
rb6by1qw,172.89000,-43.45400
rb6by3mn,172.89900,-43.45400
rb6by97y,172.90800,-43.45400
rb6byc6q,172.91700,-43.45400
rb6bz12y,172.92600,-43.45400
rb6bz1rq,172.93500,-43.45400
rb6bz3my,172.94400,-43.45400
rb6bz9kw,172.95300,-43.45400
rb6bzc7n,172.96200,-43.45400
rb70b13w,172.97100,-43.45400
rb70b32n,172.98000,-43.45400
rb70b3qw,172.98900,-43.45400
rb70b9mq,172.99800,-43.45400
rb70bc7y,173.00700,-43.45400
rb70c16q,173.01600,-43.45400
rb70c32y,173.02500,-43.45400
rb70c3rw,173.03400,-43.45400
rb70c9qn,173.04300,-43.45400
rb70cckw,173.05200,-43.45400
rb70f17n,173.06100,-43.45400
rb70f33w,173.07000,-43.45400
rb70f92q,173.07900,-43.45400
rb70f9qy,173.08800,-43.45400
rb70fcmq,173.09700,-43.45400
rb70g17y,173.10600,-43.45400
rb70g36q,173.11500,-43.45400
rb70g93n,173.12400,-43.45400
rb70g9rw,173.13300,-43.45400
rb70gcqn,173.14200,-43.45400
rb70u1kw,173.15100,-43.45400
rb70u37q,173.16000,-43.45400
rb70u93y,173.16900,-43.45400
rb70uc2q,173.17800,-43.45400
rb70ucqy,173.18700,-43.45400
rb70v1mq,173.19600,-43.45400
rb70v3kn,173.20500,-43.45400
rb70v96w,173.21400,-43.45400
rb70vc3n,173.22300,-43.45400
rb70vcrw,173.23200,-43.45400
rb70y1qn,173.24100,-43.45400
rb70y3ky,173.25000,-43.45400
rb70y97q,173.25900,-43.45400
rb70yc3y,173.26800,-43.45400
rb70z12q,173.27700,-43.45400
rb70z1rn,173.28600,-43.45400
rb70z3mw,173.29500,-43.45400
rb70z9kn,173.30400,-43.45400
rb70zc6w,173.31300,-43.45400
rb72b13n,173.32200,-43.45400
rb72b1ry,173.33100,-43.45400
rb72b3qq,173.34000,-43.45400
rb72b9ky,173.34900,-43.45400
rb72bc7q,173.35800,-43.45400
rb72c13y,173.36700,-43.45400
rb72c32w,173.37600,-43.45400
rb72c3rn,173.38500,-43.45400
rb72c9mw,173.39400,-43.45400
rb62ve5f,172.16100,-43.44500
rb62vg46,172.17000,-43.44500
rb62y50f,172.17900,-43.44500
rb62y5p6,172.18800,-43.44500
rb62y7n4,172.19700,-43.44500
rb62yehd,172.20600,-43.44500
rb62yg54,172.21500,-43.44500
rb62z51d,172.22400,-43.44500
rb62z704,172.23300,-43.44500
rb62z7nf,172.24200,-43.44500
rb62zej6,172.25100,-43.44500
rb62zg5f,172.26000,-43.44500
rb68b546,172.26900,-43.44500
rb68b714,172.27800,-43.44500
rb68b7pd,172.28700,-43.44500
rb68ben4,172.29600,-43.44500
rb68bghd,172.30500,-43.44500
rb68c554,172.31400,-43.44500
rb68c71f,172.32300,-43.44500
rb68ce06,172.33200,-43.44500
rb68cenf,172.34100,-43.44500
rb68cgj6,172.35000,-43.44500
rb68f55f,172.35900,-43.44500
rb68f74d,172.36800,-43.44500
rb68fe14,172.37700,-43.44500
rb68fepd,172.38600,-43.44500
rb68fgn4,172.39500,-43.44500
rb68g5hf,172.40400,-43.44500
rb68g756,172.41300,-43.44500
rb68ge1f,172.42200,-43.44500
rb68gg06,172.43100,-43.44500
rb68ggnf,172.44000,-43.44500
rb68u5jd,172.44900,-43.44500
rb68u7h4,172.45800,-43.44500
rb68ue4d,172.46700,-43.44500
rb68ug14,172.47600,-43.44500
rb68ugpd,172.48500,-43.44500
rb68v5n6,172.49400,-43.44500
rb68v7hf,172.50300,-43.44500
rb68ve56,172.51200,-43.44500
rb68vg1f,172.52100,-43.44500
rb68y50d,172.53000,-43.44500
rb68y5p4,172.53900,-43.44500
rb68y7jd,172.54800,-43.44500
rb68yeh4,172.55700,-43.44500
rb68yg4d,172.56600,-43.44500
rb68z516,172.57500,-43.44500
rb68z5pf,172.58400,-43.44500
rb68z7n6,172.59300,-43.44500
rb68zehf,172.60200,-43.44500
rb68zg56,172.61100,-43.44500
rb6bb544,172.62000,-43.44500
rb6bb70d,172.62900,-43.44500
rb6bb7p4,172.63800,-43.44500
rb6bbejd,172.64700,-43.44500
rb6bbgh6,172.65600,-43.44500
rb6bc54f,172.66500,-43.44500
rb6bc716,172.67400,-43.44500
rb6bc7pf,172.68300,-43.44500
rb6bcen6,172.69200,-43.44500
rb6bcgj4,172.70100,-43.44500
rb6bf55d,172.71000,-43.44500
rb6bf744,172.71900,-43.44500
rb6bfe0d,172.72800,-43.44500
rb6bfep4,172.73700,-43.44500
rb6bfgjf,172.74600,-43.44500
rb6bg5h6,172.75500,-43.44500
rb6bg74f,172.76400,-43.44500
rb6bge16,172.77300,-43.44500
rb6bgg04,172.78200,-43.44500
rb6bggnd,172.79100,-43.44500
rb6bu5j4,172.80000,-43.44500
rb6bu75d,172.80900,-43.44500
rb6bue44,172.81800,-43.44500
rb6bug0f,172.82700,-43.44500
rb6bugp6,172.83600,-43.44500
rb6bv5jf,172.84500,-43.44500
rb6bv7h6,172.85400,-43.44500
rb6bve4f,172.86300,-43.44500
rb6bvg1d,172.87200,-43.44500
rb6by504,172.88100,-43.44500
rb6by5nd,172.89000,-43.44500
rb6by7j4,172.89900,-43.44500
rb6bye5f,172.90800,-43.44500
rb6byg46,172.91700,-43.44500
rb6bz50f,172.92600,-43.44500
rb6bz5p6,172.93500,-43.44500
rb6bz7jf,172.94400,-43.44500
rb6bzehd,172.95300,-43.44500
rb6bzg54,172.96200,-43.44500
rb70b51d,172.97100,-43.44500
rb70b704,172.98000,-43.44500
rb70b7nd,172.98900,-43.44500
rb70bej6,172.99800,-43.44500
rb70bg5f,173.00700,-43.44500
rb70c546,173.01600,-43.44500
rb70c70f,173.02500,-43.44500
rb70c7pd,173.03400,-43.44500
rb70cen4,173.04300,-43.44500
rb70cghd,173.05200,-43.44500
rb70f554,173.06100,-43.44500
rb70f71d,173.07000,-43.44500
rb70fe06,173.07900,-43.44500
rb70fenf,173.08800,-43.44500
rb70fgj6,173.09700,-43.44500
rb70g55f,173.10600,-43.44500
rb70g746,173.11500,-43.44500
rb70ge14,173.12400,-43.44500
rb70gepd,173.13300,-43.44500
rb70ggn4,173.14200,-43.44500
rb70u5hd,173.15100,-43.44500
rb70u756,173.16000,-43.44500
rb70ue1f,173.16900,-43.44500
rb70ug06,173.17800,-43.44500
rb70ugnf,173.18700,-43.44500
rb70v5j6,173.19600,-43.44500
rb70v7h4,173.20500,-43.44500
rb70ve4d,173.21400,-43.44500
rb70vg14,173.22300,-43.44500
rb70vgpd,173.23200,-43.44500
rb70y5n4,173.24100,-43.44500
rb70y7hf,173.25000,-43.44500
rb70ye56,173.25900,-43.44500
rb70yg1f,173.26800,-43.44500
rb70z506,173.27700,-43.44500
rb70z5p4,173.28600,-43.44500
rb70z7jd,173.29500,-43.44500
rb70zeh4,173.30400,-43.44500
rb70zg4d,173.31300,-43.44500
rb72b514,173.32200,-43.44500
rb72b5pf,173.33100,-43.44500
rb72b7n6,173.34000,-43.44500
rb72behf,173.34900,-43.44500
rb72bg56,173.35800,-43.44500
rb72c51f,173.36700,-43.44500
rb72c70d,173.37600,-43.44500
rb72c7p4,173.38500,-43.44500
rb72cejd,173.39400,-43.44500
rb62vsey,172.16100,-43.43600
rb62vudq,172.17000,-43.43600
rb62yh8y,172.17900,-43.43600
rb62yhxq,172.18800,-43.43600
rb62ykwn,172.19700,-43.43600
rb62yssw,172.20600,-43.43600
rb62yuen,172.21500,-43.43600
rb62zh9w,172.22400,-43.43600
rb62zk8n,172.23300,-43.43600
rb62zkwy,172.24200,-43.43600
rb62zstq,172.25100,-43.43600
rb62zuey,172.26000,-43.43600
rb68bhdq,172.26900,-43.43600
rb68bk9n,172.27800,-43.43600
rb68bkxw,172.28700,-43.43600
rb68bswn,172.29600,-43.43600
rb68busw,172.30500,-43.43600
rb68chen,172.31400,-43.43600
rb68ck9y,172.32300,-43.43600
rb68cs8q,172.33200,-43.43600
rb68cswy,172.34100,-43.43600
rb68cutq,172.35000,-43.43600
rb68fhey,172.35900,-43.43600
rb68fkdw,172.36800,-43.43600
rb68fs9n,172.37700,-43.43600
rb68fsxw,172.38600,-43.43600
rb68fuwn,172.39500,-43.43600
rb68ghsy,172.40400,-43.43600
rb68gkeq,172.41300,-43.43600
rb68gs9y,172.42200,-43.43600
rb68gu8q,172.43100,-43.43600
rb68guwy,172.44000,-43.43600
rb68uhtw,172.44900,-43.43600
rb68uksn,172.45800,-43.43600
rb68usdw,172.46700,-43.43600
rb68uu9n,172.47600,-43.43600
rb68uuxw,172.48500,-43.43600
rb68vhwq,172.49400,-43.43600
rb68vksy,172.50300,-43.43600
rb68vseq,172.51200,-43.43600
rb68vu9y,172.52100,-43.43600
rb68yh8w,172.53000,-43.43600
rb68yhxn,172.53900,-43.43600
rb68yktw,172.54800,-43.43600
rb68yssn,172.55700,-43.43600
rb68yudw,172.56600,-43.43600
rb68zh9q,172.57500,-43.43600
rb68zhxy,172.58400,-43.43600
rb68zkwq,172.59300,-43.43600
rb68zssy,172.60200,-43.43600
rb68zueq,172.61100,-43.43600
rb6bbhdn,172.62000,-43.43600
rb6bbk8w,172.62900,-43.43600
rb6bbkxn,172.63800,-43.43600
rb6bbstw,172.64700,-43.43600
rb6bbusq,172.65600,-43.43600
rb6bchdy,172.66500,-43.43600
rb6bck9q,172.67400,-43.43600
rb6bckxy,172.68300,-43.43600
rb6bcswq,172.69200,-43.43600
rb6bcutn,172.70100,-43.43600
rb6bfhew,172.71000,-43.43600
rb6bfkdn,172.71900,-43.43600
rb6bfs8w,172.72800,-43.43600
rb6bfsxn,172.73700,-43.43600
rb6bfuty,172.74600,-43.43600
rb6bghsq,172.75500,-43.43600
rb6bgkdy,172.76400,-43.43600
rb6bgs9q,172.77300,-43.43600
rb6bgu8n,172.78200,-43.43600
rb6bguww,172.79100,-43.43600
rb6buhtn,172.80000,-43.43600
rb6bukew,172.80900,-43.43600
rb6busdn,172.81800,-43.43600
rb6buu8y,172.82700,-43.43600
rb6buuxq,172.83600,-43.43600
rb6bvhty,172.84500,-43.43600
rb6bvksq,172.85400,-43.43600
rb6bvsdy,172.86300,-43.43600
rb6bvu9w,172.87200,-43.43600
rb6byh8n,172.88100,-43.43600
rb6byhww,172.89000,-43.43600
rb6byktn,172.89900,-43.43600
rb6bysey,172.90800,-43.43600
rb6byudq,172.91700,-43.43600
rb6bzh8y,172.92600,-43.43600
rb6bzhxq,172.93500,-43.43600
rb6bzkty,172.94400,-43.43600
rb6bzssw,172.95300,-43.43600
rb6bzuen,172.96200,-43.43600
rb70bh9w,172.97100,-43.43600
rb70bk8n,172.98000,-43.43600
rb70bkww,172.98900,-43.43600
rb70bstq,172.99800,-43.43600
rb70buey,173.00700,-43.43600
rb70chdq,173.01600,-43.43600
rb70ck8y,173.02500,-43.43600
rb70ckxw,173.03400,-43.43600
rb70cswn,173.04300,-43.43600
rb70cusw,173.05200,-43.43600
rb70fhen,173.06100,-43.43600
rb70fk9w,173.07000,-43.43600
rb70fs8q,173.07900,-43.43600
rb70fswy,173.08800,-43.43600
rb70futq,173.09700,-43.43600
rb70ghey,173.10600,-43.43600
rb70gkdq,173.11500,-43.43600
rb70gs9n,173.12400,-43.43600
rb70gsxw,173.13300,-43.43600
rb70guwn,173.14200,-43.43600
rb70uhsw,173.15100,-43.43600
rb70ukeq,173.16000,-43.43600
rb70us9y,173.16900,-43.43600
rb70uu8q,173.17800,-43.43600
rb70uuwy,173.18700,-43.43600
rb70vhtq,173.19600,-43.43600
rb70vksn,173.20500,-43.43600
rb70vsdw,173.21400,-43.43600
rb70vu9n,173.22300,-43.43600
rb70vuxw,173.23200,-43.43600
rb70yhwn,173.24100,-43.43600
rb70yksy,173.25000,-43.43600
rb70yseq,173.25900,-43.43600
rb70yu9y,173.26800,-43.43600
rb70zh8q,173.27700,-43.43600
rb70zhxn,173.28600,-43.43600
rb70zktw,173.29500,-43.43600
rb70zssn,173.30400,-43.43600
rb70zudw,173.31300,-43.43600
rb72bh9n,173.32200,-43.43600
rb72bhxy,173.33100,-43.43600
rb72bkwq,173.34000,-43.43600
rb72bssy,173.34900,-43.43600
rb72bueq,173.35800,-43.43600
rb72ch9y,173.36700,-43.43600
rb72ck8w,173.37600,-43.43600
rb72ckxn,173.38500,-43.43600
rb72cstw,173.39400,-43.43600
rb62vw7g,172.16100,-43.42700
rb62vy67,172.17000,-43.42700
rb62yn2g,172.17900,-43.42700
rb62ynr7,172.18800,-43.42700
rb62yqq5,172.19700,-43.42700
rb62ywke,172.20600,-43.42700
rb62yy75,172.21500,-43.42700
rb62zn3e,172.22400,-43.42700
rb62zq25,172.23300,-43.42700
rb62zqqg,172.24200,-43.42700
rb62zwm7,172.25100,-43.42700
rb62zy7g,172.26000,-43.42700
rb68bn67,172.26900,-43.42700
rb68bq35,172.27800,-43.42700
rb68bqre,172.28700,-43.42700
rb68bwq5,172.29600,-43.42700
rb68byke,172.30500,-43.42700
rb68cn75,172.31400,-43.42700
rb68cq3g,172.32300,-43.42700
rb68cw27,172.33200,-43.42700
rb68cwqg,172.34100,-43.42700
rb68cym7,172.35000,-43.42700
rb68fn7g,172.35900,-43.42700
rb68fq6e,172.36800,-43.42700
rb68fw35,172.37700,-43.42700
rb68fwre,172.38600,-43.42700
rb68fyq5,172.39500,-43.42700
rb68gnkg,172.40400,-43.42700
rb68gq77,172.41300,-43.42700
rb68gw3g,172.42200,-43.42700
rb68gy27,172.43100,-43.42700
rb68gyqg,172.44000,-43.42700
rb68unme,172.44900,-43.42700
rb68uqk5,172.45800,-43.42700
rb68uw6e,172.46700,-43.42700
rb68uy35,172.47600,-43.42700
rb68uyre,172.48500,-43.42700
rb68vnq7,172.49400,-43.42700
rb68vqkg,172.50300,-43.42700
rb68vw77,172.51200,-43.42700
rb68vy3g,172.52100,-43.42700
rb68yn2e,172.53000,-43.42700
rb68ynr5,172.53900,-43.42700
rb68yqme,172.54800,-43.42700
rb68ywk5,172.55700,-43.42700
rb68yy6e,172.56600,-43.42700
rb68zn37,172.57500,-43.42700
rb68znrg,172.58400,-43.42700
rb68zqq7,172.59300,-43.42700
rb68zwkg,172.60200,-43.42700
rb68zy77,172.61100,-43.42700
rb6bbn65,172.62000,-43.42700
rb6bbq2e,172.62900,-43.42700
rb6bbqr5,172.63800,-43.42700
rb6bbwme,172.64700,-43.42700
rb6bbyk7,172.65600,-43.42700
rb6bcn6g,172.66500,-43.42700
rb6bcq37,172.67400,-43.42700
rb6bcqrg,172.68300,-43.42700
rb6bcwq7,172.69200,-43.42700
rb6bcym5,172.70100,-43.42700
rb6bfn7e,172.71000,-43.42700
rb6bfq65,172.71900,-43.42700
rb6bfw2e,172.72800,-43.42700
rb6bfwr5,172.73700,-43.42700
rb6bfymg,172.74600,-43.42700
rb6bgnk7,172.75500,-43.42700
rb6bgq6g,172.76400,-43.42700
rb6bgw37,172.77300,-43.42700
rb6bgy25,172.78200,-43.42700
rb6bgyqe,172.79100,-43.42700
rb6bunm5,172.80000,-43.42700
rb6buq7e,172.80900,-43.42700
rb6buw65,172.81800,-43.42700
rb6buy2g,172.82700,-43.42700
rb6buyr7,172.83600,-43.42700
rb6bvnmg,172.84500,-43.42700
rb6bvqk7,172.85400,-43.42700
rb6bvw6g,172.86300,-43.42700
rb6bvy3e,172.87200,-43.42700
rb6byn25,172.88100,-43.42700
rb6bynqe,172.89000,-43.42700
rb6byqm5,172.89900,-43.42700
rb6byw7g,172.90800,-43.42700
rb6byy67,172.91700,-43.42700
rb6bzn2g,172.92600,-43.42700
rb6bznr7,172.93500,-43.42700
rb6bzqmg,172.94400,-43.42700
rb6bzwke,172.95300,-43.42700
rb6bzy75,172.96200,-43.42700
rb70bn3e,172.97100,-43.42700
rb70bq25,172.98000,-43.42700
rb70bqqe,172.98900,-43.42700
rb70bwm7,172.99800,-43.42700
rb70by7g,173.00700,-43.42700
rb70cn67,173.01600,-43.42700
rb70cq2g,173.02500,-43.42700
rb70cqre,173.03400,-43.42700
rb70cwq5,173.04300,-43.42700
rb70cyke,173.05200,-43.42700
rb70fn75,173.06100,-43.42700
rb70fq3e,173.07000,-43.42700
rb70fw27,173.07900,-43.42700
rb70fwqg,173.08800,-43.42700
rb70fym7,173.09700,-43.42700
rb70gn7g,173.10600,-43.42700
rb70gq67,173.11500,-43.42700
rb70gw35,173.12400,-43.42700
rb70gwre,173.13300,-43.42700
rb70gyq5,173.14200,-43.42700
rb70unke,173.15100,-43.42700
rb70uq77,173.16000,-43.42700
rb70uw3g,173.16900,-43.42700
rb70uy27,173.17800,-43.42700
rb70uyqg,173.18700,-43.42700
rb70vnm7,173.19600,-43.42700
rb70vqk5,173.20500,-43.42700
rb70vw6e,173.21400,-43.42700
rb70vy35,173.22300,-43.42700
rb70vyre,173.23200,-43.42700
rb70ynq5,173.24100,-43.42700
rb70yqkg,173.25000,-43.42700
rb70yw77,173.25900,-43.42700
rb70yy3g,173.26800,-43.42700
rb70zn27,173.27700,-43.42700
rb70znr5,173.28600,-43.42700
rb70zqme,173.29500,-43.42700
rb70zwk5,173.30400,-43.42700
rb70zy6e,173.31300,-43.42700
rb72bn35,173.32200,-43.42700
rb72bnrg,173.33100,-43.42700
rb72bqq7,173.34000,-43.42700
rb72bwkg,173.34900,-43.42700
rb72by77,173.35800,-43.42700
rb72cn3g,173.36700,-43.42700
rb72cq2e,173.37600,-43.42700
rb72cqr5,173.38500,-43.42700
rb72cwme,173.39400,-43.42700
rb62vxgz,172.16100,-43.41800
rb62vzfr,172.17000,-43.41800
rb62ypbz,172.17900,-43.41800
rb62ypzr,172.18800,-43.41800
rb62yryp,172.19700,-43.41800
rb62yxux,172.20600,-43.41800
rb62yzgp,172.21500,-43.41800
rb62zpcx,172.22400,-43.41800
rb62zrbp,172.23300,-43.41800
rb62zryz,172.24200,-43.41800
rb62zxvr,172.25100,-43.41800
rb62zzgz,172.26000,-43.41800
rb68bpfr,172.26900,-43.41800
rb68brcp,172.27800,-43.41800
rb68brzx,172.28700,-43.41800
rb68bxyp,172.29600,-43.41800
rb68bzux,172.30500,-43.41800
rb68cpgp,172.31400,-43.41800
