#,,,,,,,,"generated_by='OpenQuake engine 3.24.1', start_date='2026-03-04T10:33:37', checksum=3862909754"
sids,lon,lat,depth,vs30,vs30measured,z1pt0,z2pt5,custom_site_id
254,173.20500,-44.03900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jmqun
255,173.21400,-44.03900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jmwfw
256,173.22300,-44.03900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jmycn
257,173.23200,-44.03900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jmyzw
258,173.24100,-44.03900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jqnyn
259,173.25000,-44.03900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jqquy
260,173.25900,-44.03900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jqwgq
261,173.26800,-44.03900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jqycy
262,173.27700,-44.03900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jrnbq
263,173.28600,-44.03900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jrnzn
264,173.29500,-44.03900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jrqvw
265,173.30400,-44.03900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jrwun
266,173.31300,-44.03900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jryfw
267,173.32200,-44.03900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5m2ncn
268,173.33100,-44.03900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5m2nzy
269,173.34000,-44.03900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5m2qyq
270,173.34900,-44.03900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5m2wuy
271,173.35800,-44.03900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5m2ygq
272,173.36700,-44.03900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5m3ncy
273,173.37600,-44.03900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5m3qbw
274,173.38500,-44.03900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5m3qzn
275,173.39400,-44.03900,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5m3wvw
276,172.16100,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4mt8ef
277,172.17000,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4mtbd6
278,172.17900,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4mw08f
279,172.18800,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4mw0x6
280,172.19700,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4mw2w4
281,172.20600,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4mw8sd
282,172.21500,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4mwbe4
283,172.22400,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4mx09d
284,172.23300,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4mx284
285,172.24200,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4mx2wf
286,172.25100,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4mx8t6
287,172.26000,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4mxbef
288,172.26900,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4t80d6
289,172.27800,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4t8294
290,172.28700,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4t82xd
291,172.29600,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4t88w4
292,172.30500,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4t8bsd
293,172.31400,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4t90e4
294,172.32300,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4t929f
295,172.33200,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4t9886
296,172.34100,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4t98wf
297,172.35000,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4t9bt6
298,172.35900,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4td0ef
299,172.36800,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4td2dd
300,172.37700,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4td894
301,172.38600,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4td8xd
302,172.39500,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4tdbw4
303,172.40400,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4te0sf
304,172.41300,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4te2e6
305,172.42200,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4te89f
306,172.43100,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4teb86
307,172.44000,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4tebwf
308,172.44900,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4ts0td
309,172.45800,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4ts2s4
310,172.46700,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4ts8dd
311,172.47600,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4tsb94
312,172.48500,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4tsbxd
313,172.49400,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4tt0w6
314,172.50300,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4tt2sf
315,172.51200,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4tt8e6
316,172.52100,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4ttb9f
317,172.53000,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4tw08d
318,172.53900,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4tw0x4
319,172.54800,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4tw2td
320,172.55700,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4tw8s4
321,172.56600,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4twbdd
322,172.57500,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4tx096
323,172.58400,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4tx0xf
324,172.59300,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4tx2w6
325,172.60200,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4tx8sf
326,172.61100,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4txbe6
327,172.62000,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4v80d4
328,172.62900,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4v828d
329,172.63800,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4v82x4
330,172.64700,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4v88td
331,172.65600,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4v8bs6
332,172.66500,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4v90df
333,172.67400,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4v9296
334,172.68300,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4v92xf
335,172.69200,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4v98w6
336,172.70100,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4v9bt4
337,172.71000,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vd0ed
338,172.71900,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vd2d4
339,172.72800,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vd88d
340,172.73700,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vd8x4
341,172.74600,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vdbtf
342,172.75500,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4ve0s6
343,172.76400,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4ve2df
344,172.77300,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4ve896
345,172.78200,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4veb84
346,172.79100,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vebwd
347,172.80000,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vs0t4
348,172.80900,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vs2ed
349,172.81800,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vs8d4
350,172.82700,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vsb8f
351,172.83600,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vsbx6
352,172.84500,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vt0tf
353,172.85400,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vt2s6
354,172.86300,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vt8df
355,172.87200,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vtb9d
356,172.88100,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vw084
357,172.89000,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vw0wd
358,172.89900,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vw2t4
359,172.90800,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vw8ef
360,172.91700,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vwbd6
361,172.92600,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vx08f
362,172.93500,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vx0x6
363,172.94400,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vx2tf
364,172.95300,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vx8sd
365,172.96200,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vxbe4
366,172.97100,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5j809d
367,172.98000,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5j8284
368,172.98900,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5j82wd
369,172.99800,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5j88t6
370,173.00700,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5j8bef
371,173.01600,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5j90d6
372,173.02500,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5j928f
373,173.03400,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5j92xd
374,173.04300,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5j98w4
375,173.05200,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5j9bsd
376,173.06100,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jd0e4
377,173.07000,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jd29d
378,173.07900,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jd886
379,173.08800,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jd8wf
380,173.09700,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jdbt6
381,173.10600,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5je0ef
382,173.11500,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5je2d6
383,173.12400,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5je894
384,173.13300,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5je8xd
385,173.14200,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jebw4
386,173.15100,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5js0sd
387,173.16000,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5js2e6
388,173.16900,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5js89f
389,173.17800,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jsb86
390,173.18700,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jsbwf
391,173.19600,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jt0t6
392,173.20500,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jt2s4
393,173.21400,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jt8dd
394,173.22300,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jtb94
395,173.23200,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jtbxd
396,173.24100,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jw0w4
397,173.25000,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jw2sf
398,173.25900,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jw8e6
399,173.26800,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jwb9f
400,173.27700,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jx086
401,173.28600,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jx0x4
402,173.29500,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jx2td
403,173.30400,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jx8s4
404,173.31300,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jxbdd
405,173.32200,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5m8094
406,173.33100,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5m80xf
407,173.34000,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5m82w6
408,173.34900,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5m88sf
409,173.35800,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5m8be6
410,173.36700,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5m909f
411,173.37600,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5m928d
412,173.38500,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5m92x4
413,173.39400,-44.03000,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5m98td
414,172.16100,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4mtd5z
415,172.17000,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4mtf4r
416,172.17900,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4mw40z
417,172.18800,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4mw4pr
418,172.19700,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4mw6np
419,172.20600,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4mwdhx
420,172.21500,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4mwf5p
421,172.22400,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4mx41x
422,172.23300,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4mx60p
423,172.24200,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4mx6nz
424,172.25100,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4mxdjr
425,172.26000,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4mxf5z
426,172.26900,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4t844r
427,172.27800,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4t861p
428,172.28700,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4t86px
429,172.29600,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4t8dnp
430,172.30500,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4t8fhx
431,172.31400,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4t945p
432,172.32300,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4t961z
433,172.33200,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4t9d0r
434,172.34100,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4t9dnz
435,172.35000,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4t9fjr
436,172.35900,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4td45z
437,172.36800,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4td64x
438,172.37700,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4tdd1p
439,172.38600,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4tddpx
440,172.39500,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4tdfnp
441,172.40400,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4te4hz
442,172.41300,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4te65r
443,172.42200,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4ted1z
444,172.43100,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4tef0r
445,172.44000,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4tefnz
446,172.44900,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4ts4jx
447,172.45800,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4ts6hp
448,172.46700,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4tsd4x
449,172.47600,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4tsf1p
450,172.48500,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4tsfpx
451,172.49400,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4tt4nr
452,172.50300,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4tt6hz
453,172.51200,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4ttd5r
454,172.52100,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4ttf1z
455,172.53000,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4tw40x
456,172.53900,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4tw4pp
457,172.54800,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4tw6jx
458,172.55700,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4twdhp
459,172.56600,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4twf4x
460,172.57500,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4tx41r
461,172.58400,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4tx4pz
462,172.59300,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4tx6nr
463,172.60200,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4txdhz
464,172.61100,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4txf5r
465,172.62000,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4v844p
466,172.62900,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4v860x
467,172.63800,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4v86pp
468,172.64700,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4v8djx
469,172.65600,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4v8fhr
470,172.66500,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4v944z
471,172.67400,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4v961r
472,172.68300,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4v96pz
473,172.69200,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4v9dnr
474,172.70100,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4v9fjp
475,172.71000,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vd45x
476,172.71900,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vd64p
477,172.72800,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vdd0x
478,172.73700,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vddpp
479,172.74600,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vdfjz
480,172.75500,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4ve4hr
481,172.76400,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4ve64z
482,172.77300,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4ved1r
483,172.78200,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vef0p
484,172.79100,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vefnx
485,172.80000,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vs4jp
486,172.80900,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vs65x
487,172.81800,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vsd4p
488,172.82700,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vsf0z
489,172.83600,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vsfpr
490,172.84500,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vt4jz
491,172.85400,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vt6hr
492,172.86300,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vtd4z
493,172.87200,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vtf1x
494,172.88100,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vw40p
495,172.89000,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vw4nx
496,172.89900,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vw6jp
497,172.90800,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vwd5z
498,172.91700,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vwf4r
499,172.92600,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vx40z
500,172.93500,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vx4pr
501,172.94400,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vx6jz
502,172.95300,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vxdhx
503,172.96200,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb4vxf5p
504,172.97100,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5j841x
505,172.98000,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5j860p
506,172.98900,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5j86nx
507,172.99800,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5j8djr
508,173.00700,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5j8f5z
509,173.01600,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5j944r
510,173.02500,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5j960z
511,173.03400,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5j96px
512,173.04300,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5j9dnp
513,173.05200,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5j9fhx
514,173.06100,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jd45p
515,173.07000,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jd61x
516,173.07900,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jdd0r
517,173.08800,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jddnz
518,173.09700,-44.02100,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb5jdfjr
